,control,IFNGR2g1,ATF2g1,IFNGR1g3,CD86g1,IFNGR2g2,POU2F2g1,JAK2g2,IFNGR1g2,TNFRSF14g1,MARCH8g4,CMTM6g3,TNFRSF14g3,IRF1g4,ETV7g2,CAV1g3,CD86g4,IRF7g1,IRF1g1,MARCH8g2,NFKBIAg1,IFNGR1g1,ATF2g4,NFKBIAg2,IFNGR1g4,STAT1g3,ETV7g1,CD86g3,JAK2g1,STAT2g2,PDCD1LG2g3,TNFRSF14g2,SMAD4g2,IRF1g2,CMTM6g1,SMAD4g1,ATF2g2,CAV1g1,UBE2L6g1,STAT5Ag3,CMTM6g2,STAT2g1,JAK2g4,CD86g2,MARCH8g1,STAT3g3,CAV1g2,IRF1g3,NFKBIAg3,JAK2g3,IRF7g2,STAT5Ag4,STAT5Ag2,IFNGR2g3,MARCH8g3,BRD4g4,PDCD1LG2g1,UBE2L6g2,STAT3g1,PDCD1LG2g4,ETV7g4,CAV1g4,CUL3g1,POU2F2g3,CUL3g2,ETV7g3,STAT5Ag1,UBE2L6g4,POU2F2g2,STAT1g2,BRD4g3,SMAD4g4,STAT2g3,IFNGR2g4,IRF7g3,ATF2g3,PDCD1LG2g2,STAT3g4,STAT3g2,STAT2g4,BRD4g1,SMAD4g3,IRF7g4,STAT1g1
MARCH8g1,0.09279962024345362,0.07689353758766311,0.11350315418174713,0.08946056260996439,0.10234798186772788,0.08173623568382929,0.11197017277219946,0.07184704613486691,0.08320917210741856,0.09012383240795689,0.09092342563997458,0.11118306738662073,0.1020385582448047,0.11910042986852407,0.1186236409799592,0.08602534991577362,0.10990738787110754,0.08723276461362858,0.10903213901415706,0.12331388429814155,0.12277610463609206,0.078052637998608,0.1165772400742434,0.09556596409063245,0.08281790810382592,0.07325510560640043,0.10397288017611199,0.08851882084267965,0.08243079182819756,0.09147453723797556,0.07856390775292603,0.08904555115568873,0.07795586435441662,0.11972669832220237,0.10310659979004069,0.09474776657319214,0.09038837616853782,0.12222623308731262,0.08463769049712994,0.10424979200355436,0.09005218193129554,0.09134919617967929,0.06929962354149169,0.11125973785244957,0.0,0.08528130179253003,0.0854799090975854,0.11289139308652808,0.10993108115905996,0.06987908450590538,0.10401512830023875,0.10065205412436214,0.1054931974002425,0.07823202608794633,0.0975305149865304,0.12533932411349832,0.09654779011825367,0.10661506043429939,0.1034115725783431,0.11969335308365533,0.11053851806219292,0.10981936478225175,0.11357351540490195,0.08102503970343854,0.08361397920643257,0.09832278373478226,0.09288116132549319,0.09839344681867696,0.10534431346577591,0.062360982504790746,0.1106923262341318,0.10330760044302019,0.09865144338638798,0.09444802212273604,0.11583269630136167,0.09804547064397326,0.12057555136543437,0.09524300887605396,0.1049110743643964,0.08253278740222922,0.10104905432079606,0.09566205030584161,0.07276778893030164,0.08355454664455322
STAT3g3,0.0890868469737626,0.09126178116084135,0.11447694541595382,0.0952124767002844,0.12122326369945594,0.09336900736611817,0.1065761625602289,0.07625500235820418,0.08836589190507535,0.10893335086115553,0.1051947302217141,0.11972129230279414,0.1116605348156385,0.08976313250353866,0.10722717199204504,0.09352500733173334,0.09575279523135899,0.072581896452593,0.09907488126736749,0.1190405947882594,0.11309879962649919,0.08592335835659336,0.10305296897664272,0.09269943086855677,0.0849916461860732,0.08284066809763423,0.12394036842727812,0.10378928688473474,0.09494687977086778,0.08116912734171104,0.10500016142271187,0.08913784697402323,0.09063596713412027,0.10556745639326873,0.09528147715458386,0.09772237174309902,0.10089700678611344,0.08120244782511858,0.09555943281631463,0.10250608707121955,0.09684085317242622,0.10398835195842392,0.07806804060231437,0.11359611241087281,0.08528130179253003,0.0,0.0888560661186096,0.1012853807742093,0.0850158976016752,0.07743920901227734,0.0720276816329288,0.0868701598016445,0.07180767634354535,0.08533076620525845,0.1009536459698237,0.09830517472263829,0.08776364017077778,0.10839043799392219,0.08332468581858199,0.09108233166738865,0.09673234045746952,0.09194021390819315,0.09226875454049094,0.10732635972060704,0.07126342204922648,0.10528753950452464,0.0823469963333127,0.08958166953139433,0.0897260910256635,0.06934373631676759,0.092810613197827,0.11547595664769988,0.0945736315175563,0.09762583429929002,0.10003292986727094,0.09037103956781425,0.09359305671246715,0.10325453727994637,0.10046141824195767,0.09155328762082779,0.09387170055553327,0.10650936801915283,0.0744030202749394,0.07066870235069751
CAV1g2,0.10555220358881622,0.08785396371924134,0.0982342462109285,0.10768790936234435,0.11027690498443073,0.08477065341450726,0.10248487220772912,0.07306001315436127,0.08344985437452128,0.08318937366348753,0.08433958581577726,0.11316907840225728,0.08343169604977307,0.08835936005028305,0.09301915588915464,0.08552820295584636,0.09285264673237442,0.08883616868058992,0.08644556887026775,0.11665084894326237,0.09860411687168642,0.09993273293081757,0.10714152440802041,0.10263994441274253,0.07978418754917978,0.07089329768380669,0.11841269539061706,0.10147513455052033,0.08252311037510854,0.11397960749014352,0.0989388838812386,0.0910483503059424,0.08256606334294096,0.11266661745106425,0.10934743939528865,0.10897925960079004,0.10070885240367972,0.11688662066703363,0.0831206596640623,0.1057632527965646,0.10364629960509486,0.09069002563577844,0.07100864730888751,0.11291381370240806,0.0854799090975854,0.0888560661186096,0.0,0.07163929066944047,0.09096887673491445,0.08036869794423226,0.08852781311169951,0.0852299862839562,0.0959660682988043,0.07409198734835681,0.1006199157710713,0.12073742691312529,0.09860968056334392,0.09499037300901231,0.10669273055603917,0.08828650095443862,0.09944646526599392,0.10080167470099245,0.09795295394465331,0.07797841074491448,0.07221976266683326,0.08981421767103726,0.08408000613926138,0.1093845889022006,0.08585584106404144,0.059565414392077645,0.08318714147397982,0.104534127618121,0.1189778901248598,0.08967680251302927,0.11414528375765733,0.09478839133597132,0.10768452323858685,0.1068301533191289,0.1345921655711678,0.0806259703241196,0.10240169304914606,0.0951869608832723,0.09106502540213252,0.07992444004485807
IRF1g3,0.10294640420636121,0.07663423733875856,0.1018963368656661,0.07062546939861518,0.08843759705713837,0.06703975680447054,0.08792107576573151,0.06423799282188734,0.10399093305919627,0.08521406071262784,0.10509862514480703,0.09778586815871866,0.10776828430466986,0.08876709296625201,0.11429509828737874,0.09172521017913321,0.09915612390713074,0.0848787184289771,0.09888160097743463,0.10027659206976501,0.09507933643605518,0.07924368271748031,0.08297446628855745,0.07778009297616452,0.07661773782302657,0.0855383664339486,0.093968035633426,0.08712732959603328,0.08049785792459782,0.08678969102650405,0.10577835396211643,0.07295983747995906,0.09723979272116252,0.09921276691269973,0.09384215918314673,0.09584061473193878,0.08911739115963169,0.10728253319952424,0.10598725217018631,0.07610320565960504,0.09011464527463789,0.08175385463701161,0.08249045936343226,0.07550263352235913,0.11289139308652808,0.1012853807742093,0.07163929066944047,0.0,0.07967955049761032,0.0742028354015337,0.08905253667597403,0.0916721278287444,0.08717961388716795,0.0860679316804435,0.08841781055797701,0.09621289611110737,0.09308065658745897,0.10187898412926424,0.08024284354297753,0.10385827865971123,0.09455360399079142,0.08597957354279222,0.08701066912877779,0.10491733839160448,0.06683174040478204,0.10346470165215142,0.07952534254039967,0.08450832360699331,0.08968773313233579,0.06885278387067337,0.08351997971018478,0.08411008724789179,0.09469631362188002,0.08140719308567407,0.10353660016060695,0.08856299610477576,0.10096579127479444,0.10981310409076525,0.07432272582510964,0.07483605325752975,0.081214479881522,0.09983996041440137,0.09656242428848541,0.06663095843258554
NFKBIAg3,0.09106508314402452,0.08893136893954229,0.08763800355393189,0.08502812889218321,0.1019918383736649,0.08413232718679903,0.09171589820905789,0.05730403622750313,0.0662000359841462,0.07599647558312925,0.0974137391128546,0.09329339720676562,0.08230672903050726,0.09525428321333033,0.09832817457979912,0.0832944164041474,0.0875862857843899,0.06627145905056193,0.09858040617879513,0.09165587343762012,0.10388903594895252,0.07912015608996538,0.08364960060907928,0.08688957685764899,0.09118521586549042,0.06952850355295133,0.09656569966221676,0.08299844790093966,0.07292153205062138,0.0756538097175929,0.09763717178898515,0.08498795560949042,0.06850696271523438,0.08722352117442642,0.0931416776674876,0.08622393741527115,0.07906821122053206,0.09502532832725638,0.07213971637659033,0.07827853557706697,0.080795910904495,0.07392249305893095,0.06450708214010074,0.09806606732284674,0.10993108115905996,0.0850158976016752,0.09096887673491445,0.07967955049761032,0.0,0.06173341200013659,0.08808138585655956,0.09126113895109524,0.07967339195607634,0.0696553757063925,0.08621440430087163,0.09873612753627622,0.0994070589110886,0.0883935666412087,0.0811273847507881,0.0964265736651163,0.0883433993820706,0.08259196746366457,0.09767200614301173,0.0783342015171823,0.07394419584991554,0.09114686692989912,0.07267485874895349,0.10179220862753027,0.07631893611465551,0.04791882794110235,0.09478677636591741,0.09505007874528983,0.07673555329344889,0.08602780284823026,0.10709031491219616,0.07769211806452282,0.08190000318272803,0.08541162060427296,0.09029365287664337,0.07159228540843704,0.09698961619959615,0.10019633324939176,0.0615425995844039,0.07918059309439271
JAK2g3,0.06882910199571318,0.04353931882278114,0.08332194455456411,0.05211040385126748,0.08200622707962021,0.05773819404642637,0.06570140143017467,0.046861431259649096,0.05855297230832891,0.06760209740499816,0.06706543450566178,0.08497207515904906,0.07014277459723348,0.06665599733201513,0.07648756180032645,0.0674545413690037,0.07894810211939574,0.07019757347080371,0.07036167759842218,0.08363827072353683,0.07530276851371603,0.04664578178934719,0.0905597159042267,0.05741702965920853,0.06378390775377757,0.04341114106027419,0.07969071971012971,0.0932876623688265,0.0494876795604726,0.08776482688658824,0.08062899637647243,0.07156648546264441,0.049947765743082094,0.07773726681589076,0.08415892343057452,0.05471790509956385,0.07853160294893213,0.07781473650193108,0.07127153059814567,0.07729813605194316,0.07417629361989893,0.07336299647105625,0.043253500328550465,0.08394077836159308,0.06987908450590538,0.07743920901227734,0.08036869794423226,0.0742028354015337,0.06173341200013659,0.0,0.05847847714582161,0.07411546644249901,0.06143226448573213,0.053489801781904794,0.08477936593639847,0.05530155753479289,0.07326574754319268,0.07127910772546679,0.06527596418862164,0.06895477294798937,0.07165017711945577,0.06976174645810779,0.06975263984142235,0.0740264080592979,0.04435391181457333,0.06532595116646366,0.060542381800103406,0.07726743778267202,0.08025315528548792,0.037121070904311215,0.07707967644207536,0.07206321759266071,0.08103172202535364,0.06536936170917157,0.08629694871993729,0.07802020072536697,0.07398639174429804,0.06946451861725703,0.09421680601143617,0.08428751175753514,0.048832669734923485,0.06634731973650404,0.07243134148945905,0.044066243182743825
IRF7g2,0.10705527682987225,0.07015883043289932,0.0928557345935855,0.07215326985189899,0.07963631991925119,0.05737933294485219,0.093666015705757,0.0570736816160365,0.07642156538611018,0.07553273374472258,0.06678864031346679,0.08188647575243561,0.07718593235561882,0.08040463355122042,0.09109983173150155,0.07643089958785974,0.08138648648409884,0.07344648050571988,0.07377480874730799,0.09037981564686723,0.09473085740513897,0.06605535733659962,0.09320234702073993,0.09297864427444189,0.05902852897668288,0.06438425085468769,0.08970065999303252,0.092148267676533,0.05967284113370558,0.08351105031079073,0.10062193556489955,0.08067558749696774,0.06307197636998374,0.07255874526724461,0.08455891212813438,0.0682642493127034,0.07337485335238779,0.07665300943362793,0.06651987521719369,0.08252620074051296,0.09189174626126966,0.0763725328349501,0.05389651662499353,0.0809830872761533,0.10401512830023875,0.0720276816329288,0.08852781311169951,0.08905253667597403,0.08808138585655956,0.05847847714582161,0.0,0.0718903813932705,0.09099580581461356,0.06435095282294112,0.07380344785148073,0.10312598926901936,0.09439070092910684,0.09206972924001279,0.08566001733238701,0.08616436446037781,0.08743124908881207,0.09421305791927649,0.09633355352045075,0.07479140739066736,0.08127022198106951,0.09379758599128311,0.09073695623115413,0.09151909648047396,0.09303863276426115,0.057917947127296115,0.08331275209450947,0.08259583139749281,0.07823999741319262,0.06959287480406211,0.074621417783882,0.08251336895383457,0.09095221489910077,0.08773737292361695,0.09674680600445175,0.08351654246297976,0.09034432181218165,0.0920877252083482,0.06504146185669932,0.06014866222006366
STAT5Ag4,0.08811632201258397,0.07579587143616436,0.08268976039556548,0.0931623956369374,0.09710784698410627,0.07708748194550114,0.09274677416262281,0.07064212091611921,0.060021674205166686,0.06920055556550692,0.08473909399262525,0.10402031092969632,0.0850927430108222,0.09110055310619669,0.1041612026112349,0.0825045285261008,0.09639531542046521,0.08181798831588494,0.10178799329322674,0.11122828758122533,0.09815210252266082,0.07306320486962538,0.0904572603497357,0.08689438000209351,0.0729670903128909,0.08660870917458212,0.10767676923547408,0.09048223943660497,0.08011793067574777,0.08731644824677409,0.08480545924659058,0.08006848141209781,0.07740068157255223,0.11099476663878345,0.09638802077586242,0.09694134391679293,0.09403870082404724,0.10747110470450842,0.08048731289328184,0.0782746935272063,0.09315475986758891,0.08232561424192078,0.0682929496489465,0.09824902711600002,0.10065205412436214,0.0868701598016445,0.0852299862839562,0.0916721278287444,0.09126113895109524,0.07411546644249901,0.0718903813932705,0.0,0.08589809017631117,0.07861305234402707,0.09476207628336683,0.11033432734298013,0.09811144349564155,0.07839866504062491,0.08617045041886559,0.1143006112751473,0.10168603779761275,0.08283322273188856,0.08175447251962768,0.08049017625687056,0.06315472186863785,0.094489182019669,0.07568690362683839,0.10650110529981835,0.06818418922769517,0.06170949122821029,0.1049622268729552,0.10556134190520394,0.09733994423660605,0.09363895709842748,0.09752876594458686,0.09527226995320891,0.1072863900477687,0.09982694134798334,0.10043102023270974,0.09821705861238192,0.08975712270519347,0.10591573348655799,0.07808664447928987,0.07329257344155138
STAT5Ag2,0.10350059504113183,0.0774320471144154,0.08140210300977074,0.07178003289859292,0.10133535667756753,0.07442586396919579,0.0870339259262312,0.06140306141898771,0.07402993617916288,0.08744689463587153,0.08116982342664085,0.09190669032844984,0.08926466399423795,0.10252122670151019,0.08953823769934183,0.0717224745082175,0.09817300343909624,0.07181635551549469,0.0985838828999516,0.08866525488198575,0.0937817853049941,0.08130188633160393,0.09474378308082551,0.09440075321079179,0.07489366820727536,0.05515656125860009,0.09473021071695965,0.0917829544851588,0.06598903406729831,0.0833025766996441,0.08928709092394334,0.06104955915720981,0.07369625456412035,0.08127984510603023,0.07634792968143891,0.08301838253294742,0.08147993194359363,0.09065998447108788,0.08298154832047994,0.08057239041753415,0.08872290023503937,0.0809562461238707,0.060464889039203475,0.09093754450209297,0.1054931974002425,0.07180767634354535,0.0959660682988043,0.08717961388716795,0.07967339195607634,0.06143226448573213,0.09099580581461356,0.08589809017631117,0.0,0.06436747821218948,0.09919889853523194,0.10099655363178632,0.09658613244505004,0.0910501215708419,0.09530397403529232,0.08803384020819122,0.08189567889681085,0.09398213448382496,0.09934427759394504,0.08880641304477073,0.07358026323753938,0.09741451751299421,0.07172061167612641,0.09662640179202853,0.08252462688616485,0.0541738400772679,0.0964358175232917,0.07468706642692285,0.09426341272898422,0.09382500553077959,0.10976371515142186,0.0846965689641237,0.08964982131977603,0.09473157717937877,0.10507090231686508,0.08528922025078123,0.10562314334515988,0.07967164966841173,0.05762983195755344,0.07333001935579415
IFNGR2g3,0.06794752502886678,0.05524232345476952,0.0770988093102196,0.05294999761224355,0.08022954975973307,0.06267630665445488,0.07440832019117861,0.050718628327271,0.06175932890126458,0.0729305425217553,0.09073690857038956,0.07709454981867708,0.0737650210357996,0.07542995736463362,0.08000427234841084,0.0722028868021291,0.08676470854556005,0.0777516743260877,0.07572176478138333,0.0852924178538777,0.07498092005525758,0.05331136942133268,0.08645815517712838,0.06242780649945716,0.06582541480655144,0.05071549335111563,0.07908068262942214,0.09042074665732266,0.05655221711443682,0.0804785812741204,0.08728055315006453,0.06370198080595987,0.06608871550866677,0.085151227772635,0.08298591754305631,0.06540501419177444,0.06997807427485075,0.07213611279007852,0.082749211720664,0.0867132101487906,0.07252282052078063,0.08120857505416187,0.05310975425990232,0.0934042786456664,0.07823202608794633,0.08533076620525845,0.07409198734835681,0.0860679316804435,0.0696553757063925,0.053489801781904794,0.06435095282294112,0.07861305234402707,0.06436747821218948,0.0,0.0839176666494691,0.059874735284864505,0.06963751248164542,0.07120224270592507,0.06661319332107957,0.06887012411596403,0.06312341469010943,0.06901552689310685,0.06899119725042784,0.06724493334541735,0.038749722132682615,0.07456022720470044,0.05363084713148112,0.07139581016186392,0.07695053286060159,0.045463615428870244,0.07189543359736243,0.07362693186107647,0.07116753473347336,0.061607832394347695,0.08780672923829082,0.07835890736265377,0.06951571473894988,0.06340160279529106,0.08083989796791602,0.07155188242524563,0.051405600916125976,0.06480689814278603,0.06851315967117932,0.040352285344000524
MARCH8g3,0.10316658234105315,0.07266270274555599,0.09248773621149084,0.07805639138290665,0.11061909139368223,0.08873558769438858,0.10042114789710611,0.06935108399752622,0.08701475340356093,0.0914790865562688,0.08308630585247824,0.10732335329156756,0.10646520866210019,0.0892972280524935,0.09166295327028845,0.10441153204333561,0.09776937106072746,0.07801411077536609,0.09196252408616178,0.1026299267494566,0.10873516172799907,0.10595556336618907,0.10844719998084398,0.10191960780450458,0.0906110359586754,0.07448481624268434,0.09972025232954174,0.09071085237877631,0.08602357028824974,0.09872306948647734,0.08820511832862678,0.09378075503506775,0.08105481604467793,0.1141747211663588,0.08740778817962831,0.11232699784685357,0.09258806644342822,0.10658081297188081,0.09258436367822404,0.10804096152149904,0.081229763022796,0.10490155672750484,0.0628707030032857,0.09642337759562783,0.0975305149865304,0.1009536459698237,0.1006199157710713,0.08841781055797701,0.08621440430087163,0.08477936593639847,0.07380344785148073,0.09476207628336683,0.09919889853523194,0.0839176666494691,0.0,0.10597915622889009,0.09121916360466725,0.09892676853066162,0.10369396917895697,0.08514087341036795,0.09417609674704927,0.0940347641066277,0.09269763158036849,0.07802605269818712,0.07883070603043962,0.10694739003066368,0.07593034649914211,0.10397714804550652,0.09031676059901143,0.05487143811028891,0.07919358007962658,0.11569118714402363,0.11207821614374036,0.0948625029256886,0.110070172180245,0.09280424184877949,0.10793952210677918,0.10559525480231056,0.12070268208210727,0.10720979650311004,0.10554088131951889,0.0899745387334289,0.07830375410291315,0.09113815589168765
BRD4g4,0.12465408621845554,0.06438953374988521,0.13199685707983316,0.07287013400398866,0.11158535249378314,0.066684887512807,0.10062287913782694,0.05054321300848351,0.06380374141909449,0.07282368171677897,0.09687558313700656,0.11641238883125898,0.10695487578804125,0.09359442954106212,0.11267414500441258,0.10558616128814106,0.09416709680013595,0.08456378744653884,0.09041145344100682,0.11230410500405702,0.11232348029394265,0.07616375682561088,0.10712509590830405,0.10502567212130698,0.08313065545640316,0.05504952098602908,0.11764002920955997,0.08960543537260188,0.06480906333110131,0.09650920470910146,0.09328954909093123,0.09818243800134019,0.07234683693445358,0.10183716753412324,0.09123521677105897,0.08441411170298409,0.11648074306812894,0.11610416829190454,0.09413254305699757,0.10417622862768969,0.11311550423388204,0.09355853165008843,0.05636543061595298,0.09694725841486378,0.12533932411349832,0.09830517472263829,0.12073742691312529,0.09621289611110737,0.09873612753627622,0.05530155753479289,0.10312598926901936,0.11033432734298013,0.10099655363178632,0.059874735284864505,0.10597915622889009,0.0,0.11150739094297055,0.07805623452501113,0.10587853900459952,0.1153382546384918,0.08887884704682261,0.12037076393234343,0.10320811062144056,0.09395007978631817,0.07541722743562707,0.09904480147391596,0.09445322618897,0.09529840554771153,0.08297247746401273,0.04718706312333348,0.08768116260386026,0.09851612342724865,0.10610661710858395,0.08047275769819444,0.1260058457260283,0.09523228170461819,0.12074658306791854,0.1161410715223964,0.10759830064409724,0.09458712116903993,0.11858948468603162,0.07941132178197423,0.07492730165908727,0.06554355769757082
PDCD1LG2g1,0.10632391050678512,0.07880275313049225,0.09085650399737068,0.07133140246875079,0.10593020923990747,0.07709772440645804,0.09711086812858304,0.06116645100584105,0.0864390535645003,0.08845469997362711,0.10187348024924629,0.1144972043246225,0.08037116883901849,0.09683938340439655,0.07839423939906089,0.07535804524078017,0.07195734385749239,0.07989347466278961,0.09710212070099497,0.08504171191732257,0.0927451081391846,0.08765773438343664,0.09806912691154591,0.08344760219501496,0.08576931036151661,0.09289944975258824,0.10461796115069175,0.09392574744727414,0.07214569040255851,0.09870316241046462,0.08604481993203694,0.08813918211880772,0.07334082815838255,0.11077665929538398,0.07922459202482897,0.09736152724237365,0.09525417183078942,0.1098457171002785,0.08464354334573913,0.0875608432210925,0.09762318498121214,0.0969880128172185,0.06426655384552166,0.09339035586050719,0.09654779011825367,0.08776364017077778,0.09860968056334392,0.09308065658745897,0.0994070589110886,0.07326574754319268,0.09439070092910684,0.09811144349564155,0.09658613244505004,0.06963751248164542,0.09121916360466725,0.11150739094297055,0.0,0.09746991231835253,0.0842646049668997,0.093987575373734,0.11278689343217546,0.10775246556899243,0.1026139871151645,0.09004387302424989,0.0756810816391049,0.08916192615655792,0.08469918818934466,0.10582651622298307,0.09804141218744923,0.056285299198380594,0.08574910447960712,0.08755238559099407,0.08803505734971129,0.07473387834116119,0.11758855567778793,0.0813109712042884,0.10364313366029805,0.12140109668092808,0.10049242916764956,0.08521190638183918,0.0906654248196441,0.09209019125394914,0.07690252358083052,0.07516286124165282
UBE2L6g2,0.09349757217911908,0.07243578515932658,0.09825936373367881,0.08084429087056642,0.10730640225570036,0.07839001480898783,0.10558018486144123,0.06609758202294368,0.07909919617214549,0.0888742858971734,0.09135068631196044,0.0983645591793866,0.12248818195095887,0.10797535759847898,0.11578458636676725,0.09507435543095324,0.0968378049638089,0.07826260201764923,0.10131701426536904,0.1034455478786884,0.10726856295031229,0.08337554416520103,0.10682994481638125,0.09719267903343931,0.08025749838443116,0.08087483558332162,0.11379049471126082,0.08489481290547062,0.06587308735994285,0.09274568733107752,0.09464372159855851,0.07695517110093406,0.06677119192946557,0.11187676666220485,0.08550700936955934,0.08408154776331817,0.1025267357794178,0.11516276316125999,0.0744502240781094,0.09346797556447907,0.09121756819355092,0.08368011985881366,0.07089987690284083,0.09939847200216959,0.10661506043429939,0.10839043799392219,0.09499037300901231,0.10187898412926424,0.0883935666412087,0.07127910772546679,0.09206972924001279,0.07839866504062491,0.0910501215708419,0.07120224270592507,0.09892676853066162,0.07805623452501113,0.09746991231835253,0.0,0.10041256167254492,0.08835051398393012,0.09895334133777389,0.10085950448646613,0.08945575899522468,0.09198200423096212,0.064332182379497,0.07289933611308258,0.09479217631372652,0.08603159269770169,0.0929303447187283,0.057178539517432535,0.10570299779666048,0.1065603905587463,0.09334751652606157,0.08577343523594515,0.0995740578963293,0.09779677765548635,0.10883153267167264,0.10796210835439693,0.10690277051263272,0.09647497307098594,0.08517075533916538,0.09120999226753275,0.08863973738388434,0.0786127806088349
STAT3g1,0.11047575785307527,0.07502861441571755,0.0852872970395159,0.08260818092267252,0.1038823347150028,0.06602747025016187,0.1019549010641998,0.07629107174910478,0.07816725704179062,0.09700917833938194,0.08908836589460625,0.09793068091388231,0.07793135393134383,0.09439706856908084,0.09528637957672334,0.07788926260135938,0.09820000053532832,0.07191376874474611,0.08540194250245267,0.08948316756194856,0.1091437313622653,0.09649436716498985,0.09448505635583011,0.10109405357344926,0.08288317979373952,0.05573019103182532,0.09343474146772181,0.08011187086029257,0.07591151944122354,0.0868254095162291,0.07664285590340895,0.09253659448260888,0.07236191106703785,0.0951335762630639,0.0944135785616125,0.08430928366722912,0.08665737042001198,0.1003024483763335,0.08161108155956848,0.07991903401186964,0.10846744928961417,0.07988339998279521,0.06636668675328519,0.09086228238329097,0.1034115725783431,0.08332468581858199,0.10669273055603917,0.08024284354297753,0.0811273847507881,0.06527596418862164,0.08566001733238701,0.08617045041886559,0.09530397403529232,0.06661319332107957,0.10369396917895697,0.10587853900459952,0.0842646049668997,0.10041256167254492,0.0,0.09300104213267117,0.102557843155344,0.10466595423256111,0.09391994571975731,0.07564436356834403,0.0791710744042467,0.08716618991857715,0.08159122709923187,0.0993342355920836,0.08656271993054139,0.06075967411761269,0.0889396516992385,0.10086499219985144,0.0992132823281007,0.07956343773103758,0.08692661942315913,0.083862007225228,0.09959546116034543,0.10067111163287301,0.08832184406266144,0.09574589639410122,0.0897060557854384,0.08083258910463595,0.07918314269707966,0.06956562909165673
PDCD1LG2g4,0.09749666066317578,0.06702284962833069,0.10034265430076353,0.08128981376960939,0.08575298006086367,0.06928412237074115,0.09554518947807084,0.06368731814544856,0.07941551496761898,0.06750050966595594,0.08348859290454276,0.10101679056763536,0.09255119181681679,0.09004525635791562,0.11281353076852338,0.09807184758296675,0.08066190181453309,0.08454348463074736,0.09033287936452811,0.11144627472441587,0.09588077398019228,0.07141581238381156,0.08602238037050804,0.09759338472737263,0.08115682823503818,0.07399389176277685,0.09528517908709941,0.08712515301175708,0.0695213693715428,0.0804944202255101,0.0795185925980923,0.09760848752078957,0.08042007019945156,0.08885937893251131,0.10758062533309325,0.08780569872902139,0.0764915048739986,0.0961672909105673,0.082948305998305,0.081303459714994,0.08164730040203877,0.09726110421408796,0.06747322132294584,0.10354500134276913,0.11969335308365533,0.09108233166738865,0.08828650095443862,0.10385827865971123,0.0964265736651163,0.06895477294798937,0.08616436446037781,0.1143006112751473,0.08803384020819122,0.06887012411596403,0.08514087341036795,0.1153382546384918,0.093987575373734,0.08835051398393012,0.09300104213267117,0.0,0.1176180041744177,0.09734897210536798,0.09270356904614134,0.07444174984449319,0.08256948939042022,0.08510826097565152,0.0993023162069008,0.08487698799664321,0.07987754473883761,0.06374282639666791,0.09832388236039133,0.08787887053914152,0.09319698000853241,0.07865684297821869,0.0995874991870192,0.08414501023520643,0.1087678228029994,0.11047097738745919,0.10020366001530898,0.07904388753760641,0.09655122693054971,0.07702116272702506,0.06424153125901505,0.08199218620939208
ETV7g4,0.09200496954973815,0.07557690340327687,0.11371365126261314,0.08518633378047283,0.09394039197667736,0.07142528728952546,0.10775639673137309,0.061280722204273025,0.07850261169100181,0.0767968986836399,0.0793360866712547,0.09180562952995722,0.0867425260668886,0.0882261923126097,0.09619261803158702,0.08005636302812005,0.09127519390179022,0.08869009408220961,0.08411536801249739,0.09629297305564616,0.10114007558937058,0.07807116739898776,0.09356942327583259,0.09119971491861464,0.07625104931691468,0.07092242820967645,0.09736125828478351,0.08984854916984986,0.07514255854639239,0.10789490232079135,0.07311328602118071,0.08627729222832788,0.07181790707613135,0.09514367188170875,0.09482233568626157,0.0930072443163449,0.08955360923441433,0.10191801079202423,0.07528828526903288,0.09233413409704137,0.10154998758761305,0.10297806445429515,0.06148667817574247,0.09119770253272924,0.11053851806219292,0.09673234045746952,0.09944646526599392,0.09455360399079142,0.0883433993820706,0.07165017711945577,0.08743124908881207,0.10168603779761275,0.08189567889681085,0.06312341469010943,0.09417609674704927,0.08887884704682261,0.11278689343217546,0.09895334133777389,0.102557843155344,0.1176180041744177,0.0,0.09765511256104015,0.09265000134965638,0.07899544767981764,0.061994851121367746,0.08174816655588184,0.07938155507836361,0.08319905083015056,0.09254393655741314,0.06222623754132785,0.09520570426590749,0.08483968760799972,0.08589914682979535,0.08679717018515326,0.0953781210778441,0.09801853550661263,0.10085709676400452,0.09821039856473428,0.10176058300127411,0.08444871970951606,0.09276015951988022,0.07974127108916476,0.07897664835261457,0.06085827426740024
