perturbation,SMEK1,BCL2L1,ARHGAP20,GRID2,JPH3,TFAM,YAP1,CSMD1,RRAS2,NOP56,ACHE,LTF,CDC5L,DDIT4,P4HB,SERAC1,ATM,SHC1,PICALM,CCR5,DAPL1,control,CCDC85C,CASP3,PPP1R3B,RUNX1T1,FAM171A2,NOS3,PPP2R2B,GDI1,CH25H,PCDHA3,CLRN2,HMGA2,TSEN15,CYCS,PDGFA,BDNF,TP53,PPARGC1A,EFNA5,GIGYF2,LOXHD1,GABRG3,RBMS1,TUSC1,FMNL1,MEF2C,FRMD4A,C6orf203,MEGF10,GSTP1,XIAP,IGF1R,HDAC9,TMSB4X,GSX2,WNT3,FEZF2,ATP5C1,INSR,GBX2,GPR156,TTBK2,HECW1,ACE,SNCB,NUAK1,GLIS3,NQO1,SOX5,CPS1,ATXN7,SPAST,CIC,SLC2A3,CDC42EP3,MEGF6,SETX,NTRK1,HNRNPA2B1,BCL2,NR2F2,SEMA3C,EPC2,KSR2,ADAMTS20,POU4F1,TNS3,EGR2,MAOA,FGD4,NOS1,BMPER,BDH1,PRNP,ARID1B,PRRC2C
CIC,-0.05748195172421169,6.718743882256272e-05,0.10416175432477658,-0.08984064839908072,-0.027722453508272283,-0.10128312905322714,-0.19945239677851045,-0.1668623454424436,-0.10516578936194923,-0.10049676407501058,-0.19789152765796025,-0.09707485181610713,-0.22952802990736057,-0.17424721192070716,-0.17329356924395814,-0.2599258796727383,-0.2760273425186977,-0.2919004394610648,-0.2632477176750185,-0.18349030786761197,-0.4053280771004568,-0.30982366461921823,-0.3126383559254139,-0.2041663385075525,-0.05598617065006984,-0.10554575299574478,-0.26034226077151496,-0.18086877030107812,-0.24196252080152064,-0.3679875576700179,-0.33603254138270944,-0.28432790154258025,-0.1757988094004072,-0.19016806895715857,-0.31255568931335065,-0.2015037135288417,-0.13754704294643205,-0.18796001199851536,-0.23148040547796558,-0.019108354481616272,-0.15426427980098714,-0.12234492807982333,-0.0017764587834426338,-0.0324602944492707,0.01537248361683361,-0.10442085654961247,-0.04927369552999364,-0.1004053197226753,-0.08938614654265822,-0.1417323477697352,0.08488803270407624,-0.025110624461826516,0.09147631538962887,0.050072383149966176,0.0821552723249159,0.04993734672865924,0.05416676131403669,0.2849234873256506,0.17558867288266966,0.13410372354735783,0.2912464312150385,0.1889395594025947,0.1841891483140824,0.12168383394631463,0.12989275325554162,-0.0458373950760471,0.05923265223326712,0.08983622591459813,0.1146604808679697,0.17693591450140156,0.03720954129646512,0.06992659901763544,0.24130542352802203,0.2861605102805912,1.0,0.03394953251159062,-0.09511450883288926,0.03752140755733216,-0.016222670316936895,0.007716294145382101,-0.012665655769231007,-0.026806944132959958,-0.013230494444940127,-0.005706723958952425,0.08873192764985993,-0.0641370013444195,0.07874705375978083,0.048798073591158446,0.10592104253310754,0.021583033098706073,0.06610731827277253,-0.05137347267926306,-0.07809424446666086,0.04629181136174833,-0.05594522612648064,-0.07816924829431784,-0.09693003926954757,-0.12272882243470123
SLC2A3,-0.2834872011212797,-0.10410639349408553,-0.10026764381057586,0.12246894157197424,-0.34263774543533554,-0.10882302686568926,-0.004970307326122562,-0.02404550616460573,-0.10184828473209873,-0.053627140984728656,-0.16032760861662487,-0.00014812265472737327,0.13459940189870354,-0.17644812480103103,0.1512128655241251,0.13012454461472153,-0.009513153509692208,0.08732944231396768,-0.06791715866268784,0.23252668756984562,0.2021899914201275,0.10408666957239729,0.07667938067912228,-0.19228833988622462,-0.08487060639806383,-0.07870187873454977,-0.23467521348209405,-0.2031200223235071,-0.044166114400687156,-0.005506211226947547,-0.13772096853676247,-0.20381055568429823,-0.16961949710069077,-0.39712854205999243,-0.14032548981846169,-0.2603368734519236,-0.3482833329771672,-0.028418072325283997,0.060281029037938395,-0.12395068840231352,-0.2224271153163694,-0.26768685925752517,-0.06935343555987264,-0.1432569136718319,-0.2846480060237966,0.0018448896599013098,0.08305211617939327,0.19222977612539502,0.18522014663647277,0.11426952389012238,0.02191417103876213,0.002057993324363276,-0.02891901338313867,0.013494328286813425,0.137016729551811,0.05385785535755455,0.10791655699921589,0.05415454805832876,0.16021981852528744,0.06385843320028832,0.10605333930141231,0.0115645044946354,-0.090757529474465,0.033499219476704804,0.022252342502229242,0.1659648300626641,0.2308896826403146,0.07729861210379266,0.0592498143419983,0.07776184647011496,0.25745198311177697,0.10656295064059111,0.18215232621620797,-0.19870583678684867,0.03394953251159062,1.0,-0.23775122683080552,-0.010373811652399405,-0.14200634209375285,0.23005266449137482,0.0005002587329279339,0.12506930356112264,-0.04908227725989625,-0.012922038354030893,-0.2233666218626576,-0.06291093779050987,-0.0002035390004743728,-0.24297437456366328,-0.1779724095669618,-0.07260804344682512,-0.16677066112091601,-0.14192325325424662,-0.09927681479587576,0.16442168757243036,0.07484551031414308,0.16871014980884783,0.3566686261105193,0.1497677642238438
CDC42EP3,0.11321368428901596,0.21474732516799291,-0.05622523675697918,-0.01646751200533596,0.03997223403003722,-0.05153533283188914,0.20373037439916958,0.2531129420764057,0.18281858000443138,0.258268611239747,0.05624993774364334,0.10147842493790928,-0.10010673627756371,0.20462796751965154,-0.06915716306074955,0.011441112423715594,-0.1615698574554554,0.0564686256761396,-0.05338618257461377,-0.03913601956038356,-0.1704415050899167,-0.02581718017470781,-0.10048635330015962,0.06863203084742653,0.09671381719354596,0.11035437879353494,-0.01726463014252661,0.11170836448036689,0.18483035342068627,0.09999355083975545,0.14461387006671844,0.019018117921356912,0.238462693339953,0.2696769593669056,0.05486152164735487,0.16931896285247966,0.11162937196415658,0.12459898707475252,0.03236797322808939,0.14289237204450622,0.2522191966316168,0.057458774566432315,0.2465755620865858,0.24648999133470054,0.3327274035655225,0.2162996450114805,0.03164404410965978,0.04039805254918755,-0.05061057720938803,0.0012830178903753694,-0.19900567895184582,-0.11039053093893493,-0.08254971242680498,-0.27777170234178705,-0.15834491237491757,-0.09287255837098297,0.032761978093635985,0.02249034043707054,-0.20918112237485695,-0.011567686629355546,-0.15811721606962942,-0.20168896374185863,-0.10369852359243459,-0.18541424886877586,-0.28168422025152545,-0.24476046645793767,-0.1960624554820944,0.11514138523945015,-0.020079598611333786,0.04120987977784316,0.041168986713875595,-0.0008735275474564065,-0.07468330417359773,0.1554694645969692,-0.09511450883288926,-0.23775122683080552,1.0,0.11501588385634513,-0.10988816241688616,0.11035117751135076,-0.22625488849412806,-0.027982117668667716,-0.0410233322755812,0.26228916339979164,0.022677146748027066,0.010258881007745347,0.010338032984210929,0.032384842869621025,-0.103165392968325,0.1025878565058006,0.016367599483050204,-0.16103918924929286,-0.14134394978349768,-0.008484200260924307,-0.09900253736417262,-0.10944061972006135,-0.06855346882828699,0.27708357889740637
MEGF6,0.11480956468758179,0.16000922267774348,0.07594094184046009,0.0643772142423939,0.13044260315112496,0.045956857916475496,-0.04274641239920466,0.07890485968926901,0.21364589731275507,0.23228749063727433,0.2313268299898504,0.15900238998854715,0.23751660463164645,-0.05851986155757975,-0.07759692887449608,-0.034529431996282986,0.06917491361981304,0.046361529824047884,0.15970264510496548,0.011945329751479036,0.039719786516017014,-0.013060961344638846,0.014233196386212598,0.16513139064830112,0.0587813018369018,0.18006262922210212,-0.08921927182577391,0.13724991379337256,0.019542691910177903,-0.01695834793395901,-0.04420730539301328,0.1654533884194837,0.06955811619120882,0.1369590322800533,0.19111855866672353,0.1304627265298123,0.30637601828322536,0.1937222967837885,0.10001597411193391,-0.08422741717962359,0.199685937551604,0.07486153233737389,0.25694616443262897,0.35759977830425826,0.22275229246303999,-0.19698328429247625,-0.0027255304228046557,-2.794042516436675e-05,0.11154232475131586,0.03644487105185393,-0.28009034476550954,-0.18809634212265075,-0.13158833973231832,-0.22786261295121063,-0.1744909399695975,-0.023317686151269577,-0.1482970480697205,-0.15909921485203726,-0.02518329506770079,-0.08545216947834249,-0.1939750984814297,-0.18089549675210984,-0.12853399232452756,-0.2229001335762,-0.09946435231802303,0.14393395511711307,-0.1497282308439435,0.03221769497186841,-0.13967122381031907,-0.01837240977378432,-0.13344555003462985,-0.07997742850526941,-0.08488601589784632,-0.05706774297635046,0.03752140755733216,-0.010373811652399405,0.11501588385634513,1.0,-0.06511766848272102,0.05669514787995877,-0.1418211895887623,-0.026941496827389062,0.13506197970064598,0.06113267298729719,0.07536648270146591,-0.048393630023696364,0.09841306284612542,0.06519766904444511,-0.14046251794232606,0.05401750012366637,-0.032646404362391086,-0.09029468434514588,-0.03697822809058935,0.010313275170431069,-0.2740845313089545,-0.05037347611550638,0.03314350699707519,-0.039581167719719285
SETX,0.21808350044230268,-0.059414174953803904,0.38782556965113457,0.14696613244283213,0.18877021471074937,0.04198029267161327,0.06778383839930717,-0.014016604088727526,0.07063298554336148,0.013051115096867521,0.01507898333485864,0.0103861800124142,0.11637146144335728,0.34220471353103105,-0.1845900844019557,0.032456666425984416,0.12261591009721214,0.06227690954988903,0.198037662695734,0.12859851143224252,0.04651493003776225,0.19839320416638068,0.09182635028711256,0.01630685113626375,-0.039180374922992395,0.10370165370172092,0.016878835828499996,0.083143658019055,0.07110375167721006,0.08613103679483855,0.23653479829893115,0.14827190904801735,0.11751446992068187,0.1459660058975929,0.16616057335134268,0.11384774436083465,0.024787734729289856,0.02075392955246442,0.22719236924907588,-0.030981887815136874,-0.12243233687310762,0.14938823680318952,-0.039154308429927454,-0.04469598944211749,-0.06608862227183689,-0.061249671571056805,-0.035228556748647014,0.17790296441396303,0.018219184104195065,0.10017340149408376,0.09205097072947181,-0.056583234099806035,-0.04039083548613949,-0.12188991109373892,-0.08591609495792131,-0.12754855276946997,-0.19231626794212703,-0.07358656339130015,-0.018015160060905217,-0.14262864983131573,-0.1574609840658528,-0.21219674487387596,0.0175554456334408,-0.11201373886127677,-0.05189115166285005,-0.02601638245771737,0.11294641487159193,-0.19273534206019674,-0.10461723284114038,-0.13000222289934635,-0.1815835805599163,-0.20379159932967217,-0.03518148589456527,-0.07276140975710427,-0.016222670316936895,-0.14200634209375285,-0.10988816241688616,-0.06511766848272102,1.0,-0.006489517069823231,-0.009185585209397664,-0.08189526396969209,0.02817324640114549,-0.14350702375178787,-0.032358846781039736,-0.0021321158507415405,-0.09859124173644354,0.07006556010927538,-0.027237921741867867,-0.015396447881709541,-0.0015830175287344101,-0.023709696381051307,0.15994349642241543,-0.007154399578154465,-0.013130080713192356,0.010296683457965541,-0.009957593193560555,0.012064035973080962
NTRK1,-0.07402557570704972,0.092199402206442,0.18449482863310562,-0.1796773736700734,-0.03485462256666022,-0.07139645745373542,0.11825511179512276,0.0780330567691998,0.032700515753642884,0.002839561429936147,0.027940796802615034,-0.026103873353805315,0.15650765886187942,-0.08245051676030786,-0.04185451296145533,-0.04146580568910892,0.005869842007535997,-0.12223237519222314,-0.10368953027005325,0.027254937033359034,0.06682820894639116,0.18158419289839667,0.17945715229029932,0.029493309435535502,0.15879081159958575,-0.1785266515113895,-0.13229151859915708,0.21351127560226263,0.22633935378449765,-0.08828255176071936,-0.052652268226689745,-0.09953654892782818,-0.08328824532400632,0.12952933379330706,0.010332872949075242,0.07159154161132736,-0.056078897543847414,0.12312252064010912,0.009269366926507152,0.06526305351259881,0.07169126878218862,0.03217616158832997,0.1233067114688049,-0.1397616339184684,0.03617247020205166,0.05689736822032271,0.07253052672750172,-0.09049863291571798,0.08987064518201056,0.08718331247241964,-0.25218815249746973,-0.25575160975338973,-0.14173966870312119,-0.168342125480854,-0.1328826675851425,-0.11820267174266057,0.01846260296803213,-0.026970699194759352,0.04104674394144092,-0.013134897631030746,-0.05854294657712964,-0.11623793398697557,-0.10400959703987354,-0.12375240676000687,-0.145033430309331,-0.023408185948382055,0.030294455412471687,0.16034390151010017,0.019216446763636725,0.05720517783725937,0.11592526537033492,0.09199171596704481,-0.009896978717378869,0.017349199857296736,0.007716294145382101,0.23005266449137482,0.11035117751135076,0.05669514787995877,-0.006489517069823231,1.0,-0.1449406666870699,-0.036178529658831934,-0.006393513050719658,-0.03553841065660173,0.1855373711254912,-0.022400462035321006,-0.1006354608550132,-0.13664701878393337,0.06599266853572752,0.11343177278847683,0.04715286263187361,-0.19384729448650287,-0.0965046934405708,0.0034375948102579133,0.00801329916208242,-0.02963469902669936,0.13707688401668514,-0.010945666369157723
HNRNPA2B1,0.11716935256458404,-0.18104385079909358,-0.27168411716330937,0.11009927850156036,-0.09312336718450932,-0.10313816250100846,-0.12629420202239905,-0.170941207110676,-0.09551400021314686,-0.07815588471746741,-0.21933024437543275,-0.11880269926757445,-0.10708501671133824,-0.11519811694676506,0.011036975771785055,-0.18205439204718687,-0.01521051466271569,-0.016779292234254013,-0.0949544255984732,0.016511304639363227,-0.08521569971401909,0.06545404108367364,-0.17128871389162117,-0.09302744989727788,-0.032203073629772504,-0.08452750607838,-0.06652986723057223,-0.042145479604283255,-0.2789597841291208,-0.3086754009918314,-0.12496763141754363,-0.2035896993315329,-0.25579265522302197,-0.2055685186788601,-0.12374919093457476,-0.2956253174373602,-0.2869820145712288,-0.02106634635117568,-0.18760672139534199,-0.33849309836919983,-0.35234685560105095,-0.12768624839951914,-0.24633613176808017,-0.23675133946248642,-0.1834414259372461,0.04267191721837855,-0.1433481800349764,-0.07372966128728031,-0.2104432324711564,-0.14933928016343093,0.3576527595698645,0.36136997609462124,0.22481221324146833,0.23501399470089696,0.15107478536444302,0.019458410375456776,0.14521475330776137,0.1437937833937866,0.09945898653765727,0.06601534466252737,0.12983654350830023,0.16643346372135634,0.20791262268156288,0.25163171168605686,0.24493524494873195,0.06494206083297105,0.10138478268491023,-0.15450978987954456,-0.04085500207779644,-0.1254003544962972,0.010325648045991329,-0.017806448586135053,0.05125816165608257,0.09056773552221102,-0.012665655769231007,0.0005002587329279339,-0.22625488849412806,-0.1418211895887623,-0.009185585209397664,-0.1449406666870699,1.0,-0.055072946684050716,-0.08610367673716739,0.0011301698709965126,0.08174777612950612,0.13040231043244843,0.05784024074968418,0.10742117706531848,0.06701230719388324,-0.07165044771211908,0.017129495729543122,0.2105544750983558,-0.11289272990634196,-0.04909517212834105,-0.05625878991412003,0.007071482690613588,0.02148862595040218,-0.1844351574637835
BCL2,0.05885395206226142,0.21879960455261954,-0.039167012304725475,0.048861565123117234,-0.010822520069002084,-0.0441974785469653,0.08500101815341028,0.10206896026241656,-0.1515159466949969,0.0921830731425073,-0.06956028862683213,0.11031760282999513,0.12593738482317438,-0.01736247555461101,0.07076671021497642,0.03988505581678893,-0.0376244878878659,0.053185113315347136,-0.03362274989714291,-8.449989965888356e-05,-0.03337468651708657,0.0315248100474957,-0.0973649077885039,0.03301551024390577,-0.004605604620908188,0.1309147965758239,0.06523668189218729,-0.017649446323863005,0.10139390381087106,-0.05413705403381669,0.05822748441781293,0.11181969596374293,-0.13434864372366714,0.05223028247505014,-0.0969619069186286,-0.03754140764511545,-0.007071115857924025,-0.03769896567850836,-0.06741371573927572,0.10575220998044389,0.08321252203759599,0.035086420582296114,0.14263002900061503,0.04582018129719554,0.11181674891129165,0.18188701544434532,0.09027182799695793,0.0032037019767697373,0.03424730392129315,0.0676270560230426,-0.12225894210991803,-0.11379174243369679,-0.10780304647908469,-0.12492809440004911,-0.24529243708161766,0.03371664277345267,0.02233012939645924,-0.12599851960174394,-0.09817936184646948,-0.05866904648897309,-0.018256409506490646,-0.10314835218806925,-0.14400007006388454,-0.11949958927136228,-0.2209522581518976,-0.13523998594332232,-0.08123498267943538,0.14165437013793458,0.04514548647700468,0.13528631790487078,0.00022339031772199204,0.08494049323220694,-0.027121023116513866,0.04378480118945927,-0.026806944132959958,0.12506930356112264,-0.027982117668667716,-0.026941496827389062,-0.08189526396969209,-0.036178529658831934,-0.055072946684050716,1.0,-0.007603341321397038,0.19807339641018512,-0.06303335621073086,0.06976197612996657,-0.06006841124839668,-0.11674525464996414,-0.06398848388099854,0.11501835986160477,0.027827719373340484,-0.1790584087844541,0.05008424489944067,0.059320756687350575,-0.050501744865864076,-0.00047251028022436106,-0.015248610695505713,0.007818386622287989
NR2F2,-0.04478716872710643,0.08706609846456957,0.12735036473450376,0.08154983644517708,-0.0011488357079826013,-0.1595869191408457,-0.16966769222676648,-0.004543199326607281,0.06471445418400368,0.05079595120402428,0.03840685696341146,-0.054866324700080474,-0.07871700614430664,-0.0927331774953406,0.059842140945310054,-0.0484849708608029,-0.04361714237856702,0.09965043119617521,0.15141578262457886,-0.1336695089794504,-0.0022047168359999344,-0.11681603158177897,0.11207864392556594,0.08560415715856115,-0.006423697931663145,-0.01882335515809843,-0.029085406695804002,-0.10123987663668796,-0.032474871256204595,-0.04797568954985124,-0.06838502991849335,-0.1192104763564231,-0.07793747700083754,0.02002796974360739,-0.09139363723379462,-0.03007564004083086,-0.0026542409633235225,-0.0059166882808265875,-0.049513677249462,0.06511365339831002,-0.21429509353000284,-0.03372174979523642,-0.16618484278596948,0.06978150112505865,0.06093470477734228,-0.04808560307066356,0.10248453637735983,0.00845408911776596,-0.08695357509980221,0.10257960288381557,-0.21334969973121778,-0.08779524822704732,-0.14689334689572117,-0.042070831233752236,-0.1556370875249127,-0.015171774585365278,0.12408033703238332,-0.02785080458471314,0.027176125258166185,-0.044800921740643346,0.008702266109688883,0.027842559525811987,-0.09503934790453007,-0.07889197878921107,0.025918762321063483,0.049761037696534595,0.049348118208540175,0.12214914343374592,0.06208414514123831,0.02132714191038331,0.03078316838669215,0.0681848510062815,0.035169785496040946,-0.061262131315261724,-0.013230494444940127,-0.04908227725989625,-0.0410233322755812,0.13506197970064598,0.02817324640114549,-0.006393513050719658,-0.08610367673716739,-0.007603341321397038,1.0,-0.10652206004080005,0.006054770436212895,-0.027097746432808236,-0.01652930422844329,0.022069468580666187,0.030281160928919366,-0.05009059358285136,-0.04293278122963687,-0.13042731340419544,-0.1956008284826735,0.0416198655038775,0.06292963777139055,0.10337578844737502,-0.06424077150218986,0.08017835131469658
SEMA3C,0.12850405889755262,0.004815227693607597,0.07483931655544096,0.02877092906537004,-0.4004456626629693,0.04062942167770993,-0.1508156300845277,0.021428397676983825,0.00018561742666740804,-0.06181966012431567,-0.14339368242987288,-0.060242557466797415,-0.07444568298010783,-0.08506051783837378,-0.037346034125803076,0.018335760112964138,0.025990792763066678,0.12965415059250546,-0.012841279652338836,-0.3033323189949102,-0.32986363466710894,-0.1581092331957846,-0.18432773784139073,-0.05599854722028566,-0.26592910686345356,-0.035879093055621904,-0.02483197295235951,-0.03309616063539245,0.13165651775639953,-0.12400658080057247,0.13092886804668524,0.04976760035642156,0.0900869711068532,-0.11124679995955421,-0.050013030198084445,0.0377484444178168,-0.17283197647102427,0.022334284458222907,-0.1319539569179467,-0.13397629602310607,0.03336282279861583,0.056723181524032315,0.06165607593954438,0.06600662889474979,-0.023322715203453446,-0.11609355849149669,0.1504618944484158,-0.13490674255011242,-0.05716051668895006,-0.07552683364345482,0.24532900046059455,0.17272728364219575,-0.030992465043190805,-0.012838138323201648,0.04411018851338087,-0.1331472437892451,0.08794896031870107,0.0005930134839031416,-0.019940644616401937,0.08164550422682267,0.022921748251717673,-0.02216818248965937,0.1705429827341227,0.05830224304608702,0.05700808648060713,-0.07927822835840928,0.07945375778459937,0.06703492367781806,-0.01543533858335685,-0.04134756615898314,0.09212690322285945,-0.035986862128996704,-0.015996566109049398,0.11146792623648874,-0.005706723958952425,-0.012922038354030893,0.26228916339979164,0.06113267298729719,-0.14350702375178787,-0.03553841065660173,0.0011301698709965126,0.19807339641018512,-0.10652206004080005,1.0,0.06556670089554992,0.05017636093974241,-0.055170947990006054,-0.04301667824856467,0.09451740439894223,-0.008827700366091594,0.06345418589882754,0.1489502139532279,-0.006159114857804362,-0.14987084636616294,-0.028993361030251918,-0.22720498973848569,-0.22337723462063877,-0.13449232668983352
EPC2,-0.10058599550126716,-0.2863018588584696,-0.0498376064545154,-0.0020964193488536174,0.015773210074476164,-0.03329423504713207,0.0355089247825871,0.16196084002985955,-0.06483029720145156,0.04616713888632866,0.029718603564599856,-0.1792311706924922,-0.048150593283057264,0.056000792421945375,-0.12611323308265882,-0.06839567564382833,-0.1527203423692795,-0.1884603392455624,-0.09044160876094248,-0.2462674598424803,-0.19876051314622523,-0.1400504099607499,-0.09672182592434142,0.06980218373979095,-0.036299258586793046,-0.006100969423226355,0.03995810800742141,-0.055891288133462204,-0.22551019554802892,-0.23774505377787788,-0.21294438046472652,0.013520993240463722,0.09941794737492816,0.08909684488672841,-0.14888479357603596,-0.04245554656324886,0.10190012853845154,-0.03546325583361926,-0.2065169941016856,-0.019036140499674854,0.05388288315130871,0.110006704585602,0.11381836054723488,0.024508162456962242,0.12366525593364935,-0.11523399804429715,0.02673327768516278,-0.07445405663672426,0.06847820993913599,0.05316278672014667,-0.033879777685708413,-0.07783704638859636,0.013957179530132915,-0.03566265074076243,-0.010819505931746382,0.11573152204040206,0.0682308702231185,0.016746541866693675,0.08984812158647164,0.03957752192576524,0.05545908982321594,0.011090952747194804,0.07944736608804787,-0.004512284080474749,0.04059409818340838,-0.04493715914730966,-0.09170560524263864,0.023146195821088317,-0.011144027046685991,-0.005479722850245117,-0.08676621074355328,-0.06269155191251166,0.060305136677064275,-0.020974592726378204,0.08873192764985993,-0.2233666218626576,0.022677146748027066,0.07536648270146591,-0.032358846781039736,0.1855373711254912,0.08174777612950612,-0.06303335621073086,0.006054770436212895,0.06556670089554992,1.0,-0.028536827202837924,-0.05434224278605294,0.12012473527331788,-0.0823195011128648,0.02691341764551621,-0.020918842001293483,-0.022324424327221138,-0.024839132528322025,0.013483672297524162,-0.05275249499836026,0.05731030467077926,-0.17741034075207787,0.0018536839317655394
KSR2,0.1140638284105833,-0.07777330174328867,-0.11456231719158391,0.04461932069248266,-0.07353495178926203,-0.05246725166153215,0.011987910995646705,-0.14399583987836123,0.0017564115269392401,0.05805323121044198,-0.10590457134719428,-0.03590372510269506,-0.11592160604700169,0.09802130110171244,-0.1683730593342872,-0.16323961177984075,0.04776493046648446,-0.1167771637840153,-0.14998879901405757,0.006368079914708347,0.06565367632860551,-0.11197702224330137,-0.0939379288454733,-0.0719958851340184,-0.013427907492828696,-0.13514821609762148,-0.011498400744913723,-0.021316476843049256,-0.10018483394894592,0.02833831148429113,-0.018297157963368935,0.04341095911342759,-0.14726307892711815,-0.0499735015492688,-0.08541644456038475,0.07621455781576025,0.024098322112958488,-0.01678098382344876,-0.10747817747769875,0.012995558760243081,0.032470941370797514,-0.09274383216405788,0.12603291447633827,-0.018073681351567793,0.04120819015403164,-0.22391198115545907,0.04496045492019617,-0.07261465430887201,-0.0331828795389768,0.18529440583483284,0.13409322617395938,-0.08481062075655048,0.020121727540476125,0.007150858922086417,-0.056486102194129265,0.05394415849452357,0.04822914278228282,0.06062449744034817,0.09422771933347225,-0.003284328562849716,0.012357139551395138,0.05937830260920573,0.015474036425339757,0.03887892297097145,-0.01021786261892311,0.08185657460727415,-0.026799906228074398,-0.027025417003103194,-0.02689046502265415,-0.0251183850842859,-0.004301933312369251,-0.08838652006004237,-0.016195900899841794,0.02509283337568497,-0.0641370013444195,-0.06291093779050987,0.010258881007745347,-0.048393630023696364,-0.0021321158507415405,-0.022400462035321006,0.13040231043244843,0.06976197612996657,-0.027097746432808236,0.05017636093974241,-0.028536827202837924,1.0,0.08625874344873492,0.02663038600228142,0.11648265039980732,-0.07087730824076992,-0.008924811477857637,-0.042448083735540765,-0.03723852905114212,-0.045792116386800016,-0.057453133793979344,-0.1960956269323602,-0.10298454658883192,0.0873936505149619
ADAMTS20,0.012351708500198165,-0.03465536443242504,0.14089495638139773,0.06402081294828134,0.03602611385107284,-0.2495921684288366,0.146189691382693,-0.13399761886458567,-0.08734443204819878,-0.15888132297503885,-0.0657739492509143,0.0030264067693083594,0.020975407742983735,-0.14518485006218493,-0.07358800383553543,-0.19262780393988685,-0.042989945216016665,-0.12980566614068637,-0.13231344267941025,-0.20335617296192693,-0.3053143043657002,-0.05259998880445642,-0.18827092508137883,-0.16888240747379876,-0.048383471970700295,-0.15844930948746622,-0.1100633689208359,0.06775865745540681,-0.297919193763084,-0.17594987594336717,-0.2623849127561504,-0.2775857944728199,-0.12060696608295801,-0.21718828051942005,-0.1386838986425437,-0.012507918681326023,0.028922118477989773,-0.3120800575346473,-0.26571679914782637,0.16680733667621472,-0.04998196324166326,0.0031390069596924897,-0.09015878500647519,-0.12141525656477715,0.003861414226708851,-0.26087645525895586,-0.12272783012744226,-0.0416001851116907,0.004770593219932405,-0.19398806094533277,0.06279577712616935,0.16807872523935863,0.18224722957727266,0.05286894170093503,0.0631144875383395,0.16588320350450292,0.07187075235698522,0.045351849276267946,0.06856283081388037,0.14329094373441115,0.09151470672906914,0.1362632461419417,0.11107279318984443,0.11423894612995356,0.15509515084821648,0.12104327534515767,0.09691294707290725,-0.025619753323240495,0.0413172220086198,-0.004682664406814518,0.05084774904849636,-0.020469546052491763,0.05701089756385567,0.08834965474175585,0.07874705375978083,-0.0002035390004743728,0.010338032984210929,0.09841306284612542,-0.09859124173644354,-0.1006354608550132,0.05784024074968418,-0.06006841124839668,-0.01652930422844329,-0.055170947990006054,-0.05434224278605294,0.08625874344873492,1.0,-0.02276501775007547,-0.016713635119639164,-0.05160529972432421,0.021678709400354546,0.08290649451058073,0.06144291963550623,-0.20185404459236284,-0.09330080160640163,-0.057292010813241916,-0.2068472918262231,-0.11230751224806552
POU4F1,-0.03622784790032186,-0.156792148141273,0.12828836275795671,-0.06118086967452667,0.06427161981350359,-0.15844005607959927,-0.15294113438812595,-0.0926171243040598,-0.06143082095624826,0.03914411033104046,-0.09809210470942979,0.16545583202819264,-0.12431517762763114,-0.12681113873267144,-0.04044706436687119,-0.16508271211424788,-0.13212043426547254,-0.28970897233957593,0.0011856338308386509,-0.22097729780705536,-0.05020014616427567,0.05574995591552379,-0.026687705721730015,-0.15735280282688346,0.0038420681380724147,0.11793654533808298,-0.007596962641433507,-0.23264866685193805,-0.001272278747985641,-0.10086163632671104,-0.10146310588890901,0.09718021487892185,-0.06438112500157232,-0.1306105334222056,0.005396365632242823,0.06332749458965875,0.0300342160826492,-0.05222995459299873,-0.16006812697173067,0.027022695706189304,-0.06290489990307861,-0.06522457803825163,0.0022968757431805526,0.020562714651608797,0.2132979982328645,-0.19393800917851406,-0.04665524291629156,0.09653130876609796,-0.01189776424212277,-0.1218063759614949,-0.011412559038961715,0.1865106337483321,0.20767990441131307,0.07202555131013645,0.129367955082842,-0.019742351459985978,-0.044199386032593685,-0.04433689527891508,-0.02265300098700389,0.014786129850738053,-0.07797000101889344,0.048686502009154836,0.03713179301459502,0.06963658860701893,0.04208074800123174,-0.0017492008999695093,-0.0016097153356250898,-0.07409848819076685,-0.014993937656791165,0.0034515514392337836,-0.17539234973242993,-0.07735393272322216,-0.010921426224481988,0.030218382268179605,0.048798073591158446,-0.24297437456366328,0.032384842869621025,0.06519766904444511,0.07006556010927538,-0.13664701878393337,0.10742117706531848,-0.11674525464996414,0.022069468580666187,-0.04301667824856467,0.12012473527331788,0.02663038600228142,-0.02276501775007547,1.0,0.14213606803719378,0.01722811172498472,0.11709840301614534,0.18876373692169493,0.2190977802221584,-0.06673468496243776,-0.013258815475176053,-0.16817067170695407,-0.0919171807922861,-0.12843113754097876
