,singlePCA,multiPCA,edist,pvalue,significant,pvalue_adj,significant_adj,log10_edist
TM4SF1,10.041440597133658,20.661223971474783,10.041440597133658,0.296,False,1.0,False,1.001796023417031
VDAC2,6.944532223308244,18.23141564689297,6.944532223308244,0.75,False,1.0,False,0.8416429974202255
ACSL3,8.528976841693236,19.010573361719196,8.528976841693236,0.454,False,1.0,False,0.9308969351934916
MDH2,11.067212277340417,19.039216006274273,11.067212277340415,0.255,False,1.0,False,1.04403824011665
TMEM173,8.878085378784931,21.661918527867215,8.878085378784931,0.445,False,1.0,False,0.9483193172332623
PYGB,10.076223706034597,21.48077216755189,10.076223706034597,0.295,False,1.0,False,1.0032978008683449
ISYNA1,7.856265920793305,19.622393126676286,7.856265920793305,0.565,False,1.0,False,0.8952161751325849
PROS1,9.19256618337974,20.632803283001806,9.19256618337974,0.432,False,1.0,False,0.963436765326121
SERPINA3,6.4916381972115005,17.57329027432803,6.4916381972115005,0.789,False,1.0,False,0.8123543070055209
TPP1,7.808739825131767,19.82858898428003,7.808739825131767,0.597,False,1.0,False,0.8925809530642741
SERPINE2,7.9993901766002296,19.84389178713667,7.999390176600229,0.594,False,1.0,False,0.9030568803629208
HLA-B,7.552359608373365,21.951616639409906,7.552359608373365,0.671,False,1.0,False,0.8780826608734279
TP53,10.653367915765074,21.1942372434645,10.653367915765074,0.261,False,1.0,False,1.0274869257096724
MT2A,6.730375736867671,18.246509958611796,6.730375736867671,0.744,False,1.0,False,0.8280393102705226
STAT3,7.581222086035808,18.702058242697944,7.581222086035808,0.603,False,1.0,False,0.8797392191467821
TOP1MT,12.148726179652897,21.33362284614634,12.148726179652895,0.142,False,0.9999999999996352,False,1.0845307436010412
SNHG6,5.411198199461097,15.53846245581309,5.411198199461097,0.901,False,1.0,False,0.7332934414091764
JPT1,8.165364595589239,19.28310071972311,8.165364595589239,0.562,False,1.0,False,0.9119755813956976
TAPBP,6.947244260261385,19.737081173846548,6.947244260261385,0.697,False,1.0,False,0.8418125686337883
LRRC75A-AS1,9.725659593812395,19.25482832889844,9.725659593812397,0.397,False,1.0,False,0.987919064829521
TIMP3,5.553393135622088,15.000878816157012,5.553393135622088,0.913,False,1.0,False,0.7445584191213652
TXNDC17,18.53733239851195,31.09218136509827,18.53733239851195,0.018,True,0.983807730345971,False,1.268047237469724
SLC19A1,8.390044938301457,18.329859463959224,8.390044938301457,0.499,False,1.0,False,0.9237642869793656
HASPIN,5.828585078010889,16.421389792347327,5.828585078010889,0.86,False,1.0,False,0.7655631401120222
SHMT2,9.043121001338704,20.917765047756916,9.043121001338704,0.422,False,1.0,False,0.956318341950575
SET,15.877149961842605,27.527959967153492,15.877149961842605,0.043,True,0.9999339740934118,False,1.2007725467730417
ST6GALNAC2,9.175765735175446,22.315362706880762,9.175765735175446,0.339,False,1.0,False,0.9626423171404488
UCN2,8.861397799911202,18.328357888372807,8.861397799911202,0.463,False,1.0,False,0.9475022330503748
TIMP2,7.815238808356298,21.14837879647598,7.815238808356298,0.585,False,1.0,False,0.8929422531890877
SSR2,13.472256040094464,23.829362711693705,13.472256040094464,0.136,False,0.9999999999993534,False,1.1294403279963936
TRIM22,5.441355415694545,13.57588791728864,5.441355415694545,0.893,False,1.0,False,0.7357070938591797
SLIRP,15.992810422516015,34.01868066341842,15.992810422516015,0.065,False,0.9999993512737,False,1.2039247891834015
VAT1,7.17898303113401,17.2289580739249,7.17898303113401,0.686,False,1.0,False,0.8560629267982658
GSEC,7.838372751856355,17.230664922733183,7.838372751856355,0.571,False,1.0,False,0.8942259123986664
CTPS1,7.150678705784429,16.980706667511583,7.150678705784429,0.696,False,1.0,False,0.8543472647644517
CDK6,15.410632388619376,27.57916034508048,15.410632388619376,0.073,False,0.9999998682761436,False,1.1878204607335154
XAGE1A,12.223206910080535,22.10207435340004,12.223206910080537,0.186,False,1.0,False,1.0871851634052423
SINHCAF,16.702521159434582,27.433087708402184,16.702521159434582,0.069,False,0.999999719209321,False,1.2227820306080377
MRPL47,9.33337336976885,27.09316266810856,9.33337336976885,0.37,False,1.0,False,0.9700386395760277
NDUFA13,6.733946555694928,16.523209046474392,6.733946555694928,0.733,False,1.0,False,0.8282696652657782
DNMT1,6.3014194588665475,15.537831472605546,6.301419458866548,0.769,False,1.0,False,0.7994383897258859
TIMM50,18.328035714288376,29.078843348143437,18.328035714288376,0.027,True,0.9978846167540272,False,1.26311592245498
PFN1,6.4890379186379334,20.293805674740838,6.489037918637933,0.766,False,1.0,False,0.812180311962283
RPSA,9.159315504448415,22.026919139468305,9.159315504448417,0.446,False,1.0,False,0.9618630191101452
