,TTBK2,INSR,NOP56,control,RRAS2,JPH3,GLIS3,CDC42EP3,RUNX1T1,IGF1R,ARID1B,BCL2L1,CASP3,P4HB,TUSC1,GBX2,CH25H,TSEN15,HDAC9,NR2F2,PRNP,PRRC2C,NUAK1,HMGA2,PCDHA3,KSR2,EFNA5,MEGF6,YAP1,GABRG3,PPP2R2B,SHC1,FRMD4A,HNRNPA2B1,GSX2,CCDC85C,EPC2,SOX5,SPAST,GPR156,BMPER,SERAC1,GRID2,BCL2,XIAP,HECW1,NOS3,CCR5,EGR2,ATP5C1,SETX,FGD4,C6orf203,ACHE,ATM,SEMA3C,PICALM,ARHGAP20,LTF,LOXHD1,BDNF,CDC5L,CLRN2,TNS3,MAOA,PPARGC1A,GDI1,GSTP1,CSMD1,WNT3,FMNL1,MEF2C,ATXN7,PPP1R3B,FEZF2,SLC2A3,SMEK1,MEGF10,FAM171A2,GIGYF2,RBMS1,BDH1,POU4F1,CPS1,TMSB4X,NOS1,NTRK1,ADAMTS20,TFAM,NQO1,TP53,CYCS,ACE,PDGFA,SNCB,DAPL1,DDIT4,CIC
ARID1B,0.050067862404488045,0.0533016750357044,0.0793378823196457,0.10262810738763081,0.08892943384469508,0.0887944531119411,0.07707511779307226,0.07881232396101866,0.09727297151484983,0.056183755646067216,0.0,0.10406984486241531,0.07524372712840618,0.0637213343553769,0.10648558441956163,0.039416915414120034,0.0890398847106097,0.0865259070478632,0.07553867189833191,0.0818624341918923,0.09314789580345736,0.06076642426599454,0.07943488083236204,0.08811306821668254,0.08849266044880261,0.05354301243542668,0.06941630471672602,0.061951842655075716,0.06253280514447901,0.06718227889358373,0.06660059002648444,0.06331895412047552,0.0782203489068476,0.08495806880227763,0.04198223651699582,0.09770616531396209,0.08581700251737409,0.05900203413572252,0.07794529646229412,0.06796888856705074,0.06404420309046586,0.07852130492266182,0.0762812749845258,0.08497794450300275,0.08136240537199095,0.051170534287010294,0.09413370948725348,0.12181224323129279,0.08384537865375179,0.05495920300701229,0.06712511395450244,0.07010313833052642,0.0882057544663373,0.07696761729531579,0.07031034900568646,0.08077467006294554,0.09013643563145084,0.11527180101034465,0.07111077361718307,0.1037489398482912,0.06749717137690277,0.06539432498172543,0.06606288349529954,0.059607379978797885,0.06330100662966943,0.059281173223101696,0.07018804971698299,0.070806447762531,0.08999710256581404,0.0853311678055057,0.0909578759891583,0.05980722894559925,0.0771777512024398,0.08166537389730182,0.060450433136079,0.08370651293214926,0.06541947695680154,0.08069801131832133,0.0697851798918257,0.056969064383815854,0.09154415821970442,0.09033747170672052,0.07910801012104031,0.06706800895643389,0.0996095396578155,0.06552907087066916,0.06954844643233095,0.09161673675303313,0.05736241606358242,0.060176322822527155,0.09461873057066632,0.07697180904372908,0.053804777141931874,0.12176892755560631,0.09031073283507973,0.10599931344014604,0.10143847334215139,0.0694050204040745
BCL2L1,0.04162175933208535,0.051723048970239355,0.08430326288568651,0.10848413047937754,0.09180080350103693,0.11017605165645879,0.0771682460133054,0.07466056913091113,0.12056392203218473,0.06940246063566255,0.10406984486241531,0.0,0.07538902939338517,0.06011105850311948,0.11763849620005108,0.03974679039593362,0.08837517528953005,0.09275626113639202,0.08156344591790264,0.07116191003659311,0.10277986141938306,0.061511562621318384,0.0945592843776662,0.10018343531552641,0.08044895477313152,0.05683229952789364,0.07126361408663542,0.062021349003062075,0.0606403941114942,0.06643484965192128,0.06980371880912992,0.06036363011604259,0.07870524786075188,0.0832002777759716,0.04120295119852465,0.07797804484341665,0.08929265553868165,0.05802421613867516,0.09298147390654898,0.06319622090077859,0.06575482145566655,0.08404341579919201,0.07840711773836939,0.08841106920101009,0.06401184490945924,0.051691414271220155,0.08477316927754798,0.08409749946387501,0.0762410107878885,0.04899181001837717,0.07727738274891005,0.0726490280147289,0.08758192719797508,0.07230553048247797,0.06788920273957776,0.08605679980897957,0.09350520986148127,0.10367324995858307,0.06090666963745417,0.09858663572476041,0.06435939636582809,0.06263526933881858,0.08437839456294773,0.06340442199870812,0.07104880508946557,0.05861191036603319,0.07049906246826411,0.0723081329062022,0.1037260388451146,0.07780690893264908,0.08202422295507984,0.08037724083858261,0.07966450838286902,0.08448918398697797,0.058156442554808355,0.08178066772222685,0.05996636790328708,0.08063397117879147,0.061858347123821066,0.05098303195987773,0.08003849471328263,0.09368631507678478,0.07897088988619738,0.07167795575169296,0.08495225097602467,0.06913023401123614,0.0714748340304487,0.0858522368684509,0.05780866649077995,0.06356871926762005,0.09534286348490671,0.07409093369836248,0.06350913449745453,0.1040277587335605,0.08844784844495335,0.10315796828936508,0.1197705005468335,0.06255734625991241
CASP3,0.05250189909048727,0.057429798295951934,0.06934306249274959,0.08190279010107704,0.06667893280362693,0.07861637229312442,0.07924597881920253,0.06559692338211225,0.0925454244685239,0.0714914492627287,0.07524372712840618,0.07538902939338517,0.0,0.05573464595331256,0.08626138066088795,0.04432420985218821,0.09034392503176152,0.0882927626167077,0.08041573870932497,0.07859575051184188,0.07669944223331718,0.05746868241832346,0.07290778318266836,0.07722401678634613,0.07226307295401312,0.05005526431041221,0.07581844620759999,0.0663644887134091,0.06458951630594537,0.05450823637941564,0.0633593907181186,0.053886854444138266,0.06051914624168928,0.08003543378757325,0.04652530314094594,0.07548642338328117,0.06214629849914912,0.07366635533711048,0.07464859401713614,0.05973811773307714,0.06828373652280832,0.05706093536202888,0.060079967434363876,0.07719742910633338,0.07228312007336975,0.04911148782323663,0.07285469389458171,0.08206929383464455,0.07950069736890389,0.05055475432457371,0.06179629246429321,0.06840831078146799,0.08687703091473312,0.07090374296671345,0.08342330630669144,0.07236256268715913,0.06708825736124002,0.08213285137902622,0.0676662490593425,0.0946106287372531,0.06288050742348275,0.048242409718603996,0.06636573113420027,0.05717124015368962,0.06539512675105918,0.0572080907601801,0.06296148079571183,0.061045935878789766,0.07442824050132868,0.07259895067437144,0.0786826280292166,0.06131387016284558,0.058928828493572,0.0643900949202173,0.06367792783498791,0.06379052727639084,0.06593378824799331,0.08335968601250197,0.049182548281859556,0.05455533551043033,0.06701767704977961,0.08682180455644659,0.07027999571239195,0.05902490121368417,0.07022045112347079,0.062057288151656516,0.07080190464029168,0.07242696683576925,0.051375531500300865,0.06452422326917437,0.06809009573392913,0.06447198264697657,0.056798893746658266,0.08319741972277106,0.08342707449717107,0.07364416829038574,0.07245362374665179,0.06144296289914373
P4HB,0.05847681901189378,0.05599620662120322,0.07340544220383925,0.06350385223161685,0.0538350813794603,0.058457245982074094,0.05441417825342956,0.06580618080134602,0.06621613071762888,0.06794911527142254,0.0637213343553769,0.06011105850311948,0.05573464595331256,0.0,0.06195254835305163,0.043253145581752125,0.056526804897348765,0.05855273660517728,0.05535371970219505,0.06842081160616144,0.059820640460098155,0.04328359446612587,0.07379138660666876,0.05925480570607517,0.05862650827355534,0.05983271929737997,0.0517843697945192,0.06719920706057111,0.04899397165015834,0.044810177572552776,0.047810231885110924,0.048611073956159274,0.06765203189397057,0.05334662342571057,0.04113579481797768,0.07187643752265772,0.05634369063374835,0.06704363767344554,0.05658400253053987,0.05737149836375995,0.046025881247702516,0.06699871824955604,0.05241890476844609,0.05800973219327778,0.06371611770242878,0.054375868883663275,0.06226422511911292,0.0643173988478149,0.0651527112852673,0.0483628231051933,0.05825058446591773,0.050496972537923956,0.057087532389819694,0.05145725364071122,0.059977725642595965,0.06573284318771706,0.06582926811763434,0.0678844120484314,0.05586090183254465,0.06010337289145314,0.053856546074322775,0.058051483348277075,0.07129455097619548,0.05106206767539231,0.05429048368056009,0.05872921144390143,0.050727675516482364,0.06481035808917754,0.058059044603905804,0.059845002025760034,0.05806620717063872,0.06771101384136988,0.06708038692358283,0.0720085753561523,0.05424485490765443,0.05340850482355346,0.06450463912514702,0.054086480514394034,0.042625229702253,0.04511832389479677,0.05720051256388242,0.06656981465058144,0.06186857931993649,0.056258795166182124,0.06100132780522729,0.0667665902522169,0.04954291761918017,0.05722618138144764,0.05840055950786077,0.07611601690654465,0.07302986812060679,0.05895276099442552,0.05182807145190056,0.06720363279127999,0.0644815616637524,0.06417947485756088,0.05500733458724646,0.05661750834915358
TUSC1,0.05545505540546415,0.05673653359587226,0.08794775617552247,0.09141448802493542,0.10220068226044986,0.0876795427412723,0.08012506319835253,0.0797513743487216,0.1267834501270334,0.06739952215029794,0.10648558441956163,0.11763849620005108,0.08626138066088795,0.06195254835305163,0.0,0.043725920851963605,0.09134733672382984,0.08632814599852816,0.06979966191038214,0.0746081584202563,0.08712123084501355,0.06460671825855009,0.08637810556841317,0.09973091997782339,0.09040135517099504,0.05847608677740859,0.07043031678930387,0.06448181649035956,0.05801857824379651,0.06322637940324635,0.06582512795079438,0.058948805961628624,0.07116365793367418,0.09132340738249561,0.05251530563465529,0.08166692364426381,0.0799855092119262,0.07181760790498122,0.08348202568696986,0.06641283770119545,0.06274150013333912,0.07112935648323726,0.07555243161826154,0.08803398742600184,0.06946030755614538,0.06028264907284828,0.11303128720085287,0.09034010722052317,0.07652440109448785,0.05940639811111759,0.08405105988636943,0.06783401197777757,0.09292460938906107,0.07766177835570365,0.08289564541752631,0.08394597810266069,0.08799192497961435,0.11329311829144123,0.062140480009323366,0.10250518065319127,0.06173344481926066,0.06547366054127246,0.07096130564997075,0.059290490083229924,0.07054363705352402,0.05974417453596445,0.07603289649940306,0.07328146864945044,0.09584447665479455,0.08634263457282128,0.08504971078005628,0.07707022830407972,0.07771809402001695,0.08809850096537244,0.06550542874233155,0.07923063472092688,0.065101373836111,0.07896926485469259,0.06271094014874964,0.05234733570172369,0.08052200139183982,0.08374499012334632,0.07852242924310117,0.06800231624693781,0.08197736526740071,0.07043143316127688,0.06852699362550418,0.0810111570616725,0.06128872148194415,0.068600528430017,0.08668238638856236,0.0813914772753721,0.0697326272230585,0.10504382667670624,0.08490858947374186,0.11930285216787734,0.09985999440186993,0.06717583897643185
GBX2,0.04476839198483995,0.03771479015575349,0.04083844825390965,0.04208215479171888,0.04149064694603132,0.04856500848438742,0.04337948181733303,0.045737911865294766,0.044790197286739976,0.04311137004859831,0.039416915414120034,0.03974679039593362,0.04432420985218821,0.043253145581752125,0.043725920851963605,0.0,0.04003897773178721,0.042092054629662104,0.0432373780120424,0.0406445538753374,0.04218888501167983,0.04243940857065175,0.049548171171237027,0.046234871395134824,0.04636040606147618,0.04516627370286273,0.04674524517063637,0.049700613358473714,0.04775088127715203,0.04930371245603914,0.04297351552956573,0.04361083636724505,0.04170548309173561,0.04246503424513021,0.03625896200916861,0.043959355511476325,0.042140372596452855,0.036603259126446505,0.04533403975680074,0.05381842522142446,0.04757891832322161,0.04642547880153778,0.04377511980031448,0.04637779670934912,0.04949325077673765,0.050550799463514026,0.042213446787873546,0.04356321819482511,0.04443951772226137,0.04597737925651837,0.04694542510678686,0.03761276200557406,0.04398891088822296,0.04502210317004311,0.04310318747389591,0.045762586461686426,0.040392138199900125,0.03894803221254996,0.043914504276931984,0.03987657007731409,0.04622715464606306,0.04211978871597907,0.04556694503380143,0.046345597811278415,0.04909233281251769,0.045652130345219796,0.039491418476885705,0.049807096429985015,0.04218599598068759,0.03820052871618823,0.04698127242361067,0.042335348106222005,0.0488725134570506,0.0441164564412824,0.02997587346559165,0.040783472385844954,0.038906587393908586,0.03922255591689462,0.04617911741852734,0.046590760473824135,0.04437456052230208,0.03941055496894386,0.04321984804676335,0.036837841582292086,0.04929868957893038,0.04522946385177256,0.045677982104980815,0.046596711924732824,0.04199926411205738,0.035211709172691064,0.03834850790824097,0.04218415913302576,0.03922033459483598,0.039751452411513594,0.04160875383496442,0.041063022152926024,0.03693124735265507,0.04988516801156324
CH25H,0.05060287053240781,0.04832357065020231,0.0732713144095677,0.0761270810971507,0.074196164755401,0.116950641035091,0.07524616066672132,0.06175298707780883,0.09845031087966624,0.057906761682258695,0.0890398847106097,0.08837517528953005,0.09034392503176152,0.056526804897348765,0.09134733672382984,0.04003897773178721,0.0,0.08280558504584801,0.0760838367079066,0.0722051229773625,0.08963318283634808,0.06315257488530245,0.06745690182600711,0.08755058319115484,0.07729307221321491,0.05179126986444525,0.07816154331647582,0.05697832859479084,0.05719576349953088,0.060189948579199265,0.0699245461571194,0.05578016007647327,0.05851455782041265,0.07834127522202215,0.04404518799055168,0.08813834163016186,0.08270500451971156,0.07057738190247469,0.0797147058497017,0.05832159892808718,0.0623363901202611,0.07768817597749265,0.07872483681800327,0.08195444014362409,0.09435000233417709,0.051467304074483244,0.0822468422524126,0.0858837955210924,0.07264473245863316,0.04919879565272991,0.07948757770567802,0.061499464524959704,0.08615626029391285,0.07113390440560208,0.08250192477416453,0.07607341217965563,0.07208982716484133,0.09054379009128369,0.06497249643550933,0.08486771343540164,0.053754638396111644,0.0534909933531502,0.061707787279916174,0.052053026018593636,0.05645728884327208,0.06699169757695002,0.07874270721620011,0.06435529663165465,0.09940973446725702,0.0744174922126822,0.10158177738103111,0.0667734326016146,0.08525839182374943,0.07374627114614779,0.05436076971003181,0.08259170118201413,0.06936878637110926,0.06993804965630365,0.058465835019371686,0.05654101376914751,0.09173647436528784,0.09025262891168215,0.08506387044591736,0.06883285799657615,0.07295920418871626,0.07090248862359733,0.08201811359414823,0.07488732544530105,0.06156875017901469,0.06011415903562567,0.07557054810340731,0.06345897567304631,0.05819887008970212,0.09386011060163137,0.08589650954018505,0.08348844989703906,0.08118126455978421,0.06363949863359422
TSEN15,0.05207772543230623,0.046612678742286764,0.07477390277285531,0.07908042708886275,0.10179144961011052,0.0826401666781071,0.06653135027053861,0.07144712891031092,0.08577004937985892,0.0590266385432512,0.0865259070478632,0.09275626113639202,0.0882927626167077,0.05855273660517728,0.08632814599852816,0.042092054629662104,0.08280558504584801,0.0,0.08395056072424503,0.07984119053402897,0.08191563557579469,0.05585627820853238,0.0697887597351824,0.07263081659156306,0.08201871984183483,0.056738968461232886,0.07270727220811607,0.06393411280699156,0.05551604911312334,0.0652966797145904,0.07599125275418551,0.06392873064639182,0.0603436582440646,0.08372203075476083,0.04429590907981881,0.09576329350122109,0.07666294494785866,0.06448569058164962,0.09597938990816593,0.06875296300284808,0.06564742526508716,0.06236582045635892,0.06277500121111244,0.09728118978983749,0.07712246746690657,0.05199388990247647,0.07879836587996557,0.08031858864679077,0.08674848267456209,0.04908631145068151,0.07216491034649354,0.06881359975879482,0.07009587697533408,0.06802849040165561,0.09484907700788356,0.09535831660113415,0.0831109562665314,0.08092213406526716,0.06663696838650025,0.0883505500731046,0.06008442218865289,0.053830261082677744,0.0709474392639947,0.05761667470505551,0.06757102808789865,0.050362505749368285,0.06941444322321039,0.07532804206223112,0.09850375862993035,0.07605293715201078,0.07669325274354731,0.05912649335675622,0.07117454492299154,0.09327368990893171,0.059454105799994716,0.08168410988170038,0.07061745233365574,0.08779012074820214,0.05706561115363944,0.06224444590467408,0.07766543788013801,0.09422335400126569,0.07070759801275779,0.05529881260543702,0.0795246579051457,0.07771461271281556,0.08870067706739547,0.07173788602555772,0.05081166352318365,0.06461215879824773,0.07839940552971864,0.056470023092397,0.06622539180799784,0.07951299088361458,0.07020498624235813,0.08879412360355915,0.07729677526827243,0.07253455883759735
HDAC9,0.0472529962987325,0.05257452890804691,0.08027379775051571,0.07540702531851796,0.06579453605450578,0.06462804377402925,0.06190010370943791,0.06598031444644617,0.08924497928743834,0.059189501925658757,0.07553867189833191,0.08156344591790264,0.08041573870932497,0.05535371970219505,0.06979966191038214,0.0432373780120424,0.0760838367079066,0.08395056072424503,0.0,0.0606218975142819,0.07395652240214583,0.05468059030380936,0.06979032040819554,0.08772808233826786,0.05841780715378224,0.051992842119213976,0.06021400315033049,0.06427083164908959,0.06295960007329864,0.06093542452773339,0.0602519177936227,0.06259462285352703,0.06736188398070599,0.06114441334158516,0.04873837488666963,0.08908127544929553,0.07494684615817905,0.07431396441028255,0.06710890969289439,0.06318743351788421,0.0627716927609108,0.06298234453235105,0.07896506795239099,0.07407768688172839,0.08717548962337737,0.05670548721675162,0.06477473987512908,0.0784736291285593,0.07013418378070027,0.04519325335476357,0.08197649043924074,0.06347808268159286,0.06848668968114238,0.06801997034614546,0.08659999218353655,0.07826751996746442,0.06506838903615979,0.09284450312606313,0.061738410289903525,0.08134521534838185,0.05580251063811841,0.05367685013515353,0.055593652407507035,0.05335848280545608,0.06310922083047511,0.054809171376980576,0.07488338073865435,0.0627050635664198,0.07297220612610227,0.08224307879914729,0.07876989964237101,0.05284526525672352,0.06701851194150714,0.06448149800214446,0.05246932879493574,0.07290816946815357,0.062389586121182124,0.07072100750444714,0.0515505134216102,0.061098383237038645,0.0770262547908977,0.08205792092361672,0.06623117040201015,0.052284000404671134,0.0753058009210445,0.05784303525204936,0.060808420649782736,0.07659001477646667,0.060950452019409504,0.07081195201220199,0.09220836934548775,0.0541538289818723,0.058212973489448386,0.0878123679023871,0.07530477851992746,0.08125356081634612,0.0897186014693286,0.07720331842097157
NR2F2,0.046997506985106845,0.054826287971558724,0.06816683887070434,0.07862604679254892,0.06862933865725197,0.06822078376703744,0.0804823476861881,0.0686303849148875,0.0829605097913521,0.0650161496769038,0.0818624341918923,0.07116191003659311,0.07859575051184188,0.06842081160616144,0.0746081584202563,0.0406445538753374,0.0722051229773625,0.07984119053402897,0.0606218975142819,0.0,0.07669532818424071,0.05317723053914562,0.06910479705069339,0.07103703999952747,0.06075962874121256,0.0438930754051212,0.060443959349661125,0.05529020461480559,0.05865063455350393,0.05501825576046048,0.07933792783678058,0.05372033231902646,0.060719617535321346,0.07106484055418152,0.04219568994423536,0.07211758323433136,0.07364251725098087,0.05107704405267542,0.06202317823768088,0.06139973643089654,0.06631314831280352,0.06339347150606486,0.05262053290714572,0.06571993761104328,0.06911230031543235,0.050514058268260185,0.05848362729649575,0.07844573422793907,0.09089673977958089,0.04718198456611147,0.05652305314462814,0.06406427103298108,0.08010098594114096,0.06781378337318641,0.06703114625222287,0.059728780730839225,0.07809427265523172,0.08051453976218544,0.06716036966172395,0.07766617015486216,0.061134842548917434,0.05757798334554839,0.06810853072773591,0.05530055008902561,0.06429087754135784,0.0610463533184311,0.06741453027282655,0.05408440208164307,0.07701609072634122,0.06072814918309461,0.08557908945606245,0.0577658863900098,0.06415785156915822,0.08050868239389958,0.04724005847549926,0.06891608284666698,0.064538890204488,0.06477067981324819,0.048093594887588006,0.05062395248483431,0.07272261751192188,0.08596137226068432,0.06698640551576392,0.05587651845929402,0.06691051862500608,0.07089275100855559,0.06127781689126299,0.0693625641413801,0.05124522470057084,0.06551966082197218,0.06850497344237111,0.0632282951775844,0.06457994241509699,0.07459292080913166,0.08188270486822719,0.07318702086835906,0.07485942709335587,0.057951915989453234
PRNP,0.050808386287669545,0.04673222904997029,0.08402462823844956,0.08776463529392987,0.07859897557708523,0.08680167282233636,0.07134372775735001,0.08304670538358323,0.11242443277181977,0.06105173562504913,0.09314789580345736,0.10277986141938306,0.07669944223331718,0.059820640460098155,0.08712123084501355,0.04218888501167983,0.08963318283634808,0.08191563557579469,0.07395652240214583,0.07669532818424071,0.0,0.058786936396100026,0.07667022993337594,0.09105093795067654,0.07644209712576716,0.04878164280514819,0.06577185256251869,0.05950649733168656,0.06222897615059446,0.07794409746353344,0.06463498106067786,0.06474146971598002,0.06659436134119057,0.0659857595578784,0.04526827909802382,0.0802144599686977,0.08560269544971408,0.05623272204447218,0.09266027604548077,0.058117244503009244,0.059613516771689794,0.0695931690692634,0.06808054701561322,0.06962048005726353,0.07798904980847428,0.052128873796520564,0.08150831123917204,0.10715966312177586,0.07544966493505696,0.05023197697289986,0.0785316919387901,0.07048109660269748,0.07749511636356064,0.06701440849959463,0.06891750569957177,0.07517886408861543,0.07231947130525229,0.08997850553527426,0.05903019067402227,0.09381432881202588,0.06297543450361488,0.06293841418823648,0.0732671818782735,0.06407871090443917,0.07340892261755168,0.050666873668308875,0.06834915952018196,0.0643926759914615,0.09846443785293174,0.07604419580394098,0.0883210485711871,0.07014172457214761,0.07480434257191793,0.08627904184670886,0.064301325840845,0.08219784690821186,0.05716958959141388,0.07460559613123469,0.06003629198143124,0.059546850954047575,0.07953154841436291,0.07918523779802705,0.07239559433159772,0.061215992762319815,0.0780061865428511,0.061262296682823625,0.08173245957220344,0.07058638214489152,0.06148824656229312,0.05860239844780951,0.07100912238023431,0.06851211465137794,0.05884199586573332,0.09858912651226709,0.08251800767644832,0.10019956997184591,0.09194003234149478,0.07301584143526615
PRRC2C,0.05687447164428665,0.053966771139311726,0.05038886011887657,0.06496926932536687,0.06412893692635284,0.056942518098303675,0.056134114061533,0.07114834847802684,0.06867649994305489,0.05587362937081587,0.06076642426599454,0.061511562621318384,0.05746868241832346,0.04328359446612587,0.06460671825855009,0.04243940857065175,0.06315257488530245,0.05585627820853238,0.05468059030380936,0.05317723053914562,0.058786936396100026,0.0,0.062114618533882476,0.058260877708411554,0.06908615950659903,0.051828870561190496,0.04726448414894166,0.05254372642941582,0.05311823109629342,0.05889811748284987,0.051797952085429824,0.051255207783617564,0.04579161920650067,0.06053148904647862,0.04817312464287764,0.05193102062735312,0.056471135482371,0.06309416764936038,0.06736315725827259,0.05792913003069682,0.05283635799514673,0.07023589713865817,0.05782413754507979,0.0626188459398742,0.06398146189935179,0.05224103860828893,0.06501863481089855,0.06296884229213473,0.055487122812659086,0.046692253085276594,0.059504578074311566,0.052232139592564654,0.05593770067476239,0.06437035371235733,0.05225236328874757,0.06062745621325608,0.04970079832740013,0.05815669583403007,0.04817607700277857,0.05815628377036691,0.05321920837211044,0.053160567557322486,0.05458108279639707,0.050151472566973485,0.05035113249534779,0.04416962703591556,0.06606823410236203,0.05987979188544618,0.05419459792081747,0.05520790238060479,0.06846021915017601,0.06395903851920497,0.050249351623589664,0.05743156863270811,0.05365102669162353,0.06177710584995243,0.06151299174495663,0.053059066342376546,0.06621087502790284,0.04899476979289842,0.060919507061693454,0.05662573544200958,0.06751271324671677,0.04441123077839129,0.06355983160793441,0.06628469131966121,0.05241180264161181,0.05418011954732633,0.04681133006910297,0.06787167959808424,0.056215495955917336,0.05478320851537907,0.04539631082333367,0.05908202987321594,0.054081604142060175,0.060058081909381916,0.058939966331081284,0.06499230944466206
NUAK1,0.04930209495958604,0.056996024468899016,0.07375990634740708,0.0821695843864296,0.07319174128488977,0.07064534247465576,0.06309760883256273,0.089201239442735,0.07877655795917238,0.07454239616283595,0.07943488083236204,0.0945592843776662,0.07290778318266836,0.07379138660666876,0.08637810556841317,0.049548171171237027,0.06745690182600711,0.0697887597351824,0.06979032040819554,0.06910479705069339,0.07667022993337594,0.062114618533882476,0.0,0.07374454420999382,0.07308483042090752,0.05558256198631442,0.05936271286420509,0.06314487744803357,0.059852186635361154,0.060702690782129504,0.058651570875261,0.05650025950004958,0.0755163533465805,0.05772031761103273,0.05179944362389794,0.08632979469181735,0.06882488426751539,0.06870089377326634,0.08399451400988499,0.05359509417030385,0.05033241064138303,0.0775575415207705,0.0698193508985667,0.07201331511861482,0.059765767304246285,0.06334060287220457,0.07803832628466942,0.07911135342829799,0.08538695029800587,0.061850225730939665,0.07244454970719738,0.06918713232439902,0.07850700567608619,0.06782204648411298,0.0779956671506385,0.07392103462304424,0.07752997106167459,0.08999022521287478,0.06388061613289721,0.07709459553544265,0.0676215860356928,0.05369004192088261,0.07874952769031061,0.06301609257790389,0.0654634968253836,0.057990823952219626,0.0606887932448938,0.07738104117132563,0.07335641279895817,0.07792452875420297,0.06918046797207979,0.06414447813570137,0.0760571889480135,0.07628680167813898,0.06853714916486214,0.06335817483837809,0.06013053040855931,0.07166827193445152,0.06776304244934181,0.05494820955746798,0.06835336280165491,0.06240743875553455,0.0712269228750869,0.052524625684803095,0.06822195488935784,0.06195748977855353,0.06378911297504042,0.06949055878735948,0.05878717406063624,0.0653772097993139,0.08280149739998102,0.06886113467701524,0.05358861468255763,0.08587423162998567,0.06926339434305373,0.08937581373537298,0.06844325000866286,0.05832515308095697
