,GABRG3,EPC2,SEMA3C,CH25H,ACE,ATXN7,NTRK1,GLIS3,KSR2,EFNA5,NR2F2,FEZF2,ATP5C1,CPS1,ADAMTS20,CIC,POU4F1,CCDC85C,PICALM,LOXHD1,RUNX1T1,YAP1,TP53,DDIT4,SETX,WNT3,RBMS1,BMPER,EGR2,GIGYF2,ARHGAP20,MEGF10,BDH1,TSEN15,RRAS2,PDGFA,JPH3,ATM,LTF,PPARGC1A,ARID1B,HNRNPA2B1,FMNL1,PPP1R3B,HMGA2,CASP3,SLC2A3,TFAM,BCL2L1,FGD4,TMSB4X,PRNP,NOS3,CDC42EP3,SPAST,XIAP,TUSC1,SNCB,GSTP1,CSMD1,FAM171A2,SHC1,CLRN2,CDC5L,control,FRMD4A,MEGF6,IGF1R,GRID2,C6orf203,CCR5,P4HB,BDNF,CYCS,BCL2,PPP2R2B,GDI1,PRRC2C,ACHE,NOP56,PCDHA3,DAPL1,SMEK1,NOS1,MEF2C,TNS3,SERAC1,HDAC9,MAOA,INSR,GBX2,SOX5,NUAK1,GPR156,NQO1,GSX2,TTBK2,HECW1
NR2F2,0.268712563775507,0.16164668367346913,0.15896345663265343,0.2215657206632642,0.21232933673469034,0.05945086096938468,0.1856872767857105,0.34290296556122435,0.26976690051020213,0.2502257334183664,0.0,0.23184846938775294,0.3310294961734659,0.21255892857142733,0.24494263392857185,0.2781923469387735,0.5812919642857128,0.6411371811224491,0.6057183035714253,0.5984899872448981,0.4437010841836724,0.5835793686224484,0.7805409438775524,0.7775158801020403,0.5506761798469384,0.4247379145408168,0.2890547193877513,0.6425682079081643,0.4064026147959172,0.5076562181122419,0.5172067602040791,0.46609065688775075,0.5420675701530584,0.5260242984693839,0.5422908801020387,0.43696782525509903,0.5079797831632629,0.5451219387755089,0.42199333545918094,0.3581691645408167,0.3493828762755058,0.2509231186224472,0.40610966198979526,0.43361766581632644,0.31026339285714144,0.2391067920918335,0.3445991709183662,0.42740322066326364,0.353904878826528,0.3036026147959152,0.3114325573979553,0.46799314413265236,0.3657920599489781,0.3823811862244888,0.1845235331632633,0.33911399872448555,0.26874451530611765,0.3977046556122428,0.44990251913264956,0.4058048150510203,0.4026881696428539,0.4872969706632624,0.4831988839285728,0.35133804209183594,0.5083886160714268,0.5088628188775512,0.32758756377550746,0.5112925063775489,0.35401951530611697,0.47006511479591495,0.47973536352040647,0.40760841836734407,0.42397302295918315,0.4327487882653056,0.4368404017857106,0.4559764987244872,0.5738699617346921,0.4479809948979572,0.4473744579081611,0.6309301339285689,0.5109037946428554,0.5469513711734688,0.43556154336734565,0.47984005102040506,0.3070098852040797,0.33546970663265263,0.30838166454081595,0.41872008928571347,0.299096492346937,1.0340526147959181,0.9666035395408148,0.811457971938772,0.41315471938775516,0.400772704081632,2.9621094387755083,1.6266203125,1.9519771683673461,1.8111947704081643
FEZF2,0.17339406887754727,0.1263344387755101,0.11577308673469311,0.13005035076530547,0.040971779336732794,-0.03034732142857166,-0.028071843112247308,0.2228594706632645,0.1545859056122474,0.1615259885204079,0.23184846938775294,0.0,0.05132037627550723,0.062218558673469815,0.07541945153061214,0.0535332270408162,0.670582844387754,0.792896811224491,0.8327138711734676,0.9326464923469384,0.7179825892857146,0.673076498724491,0.9608943239795931,1.0762661352040794,0.3768779974489789,0.5070584821428596,0.3813768494897918,0.6938356505102075,0.5610825573979579,0.5899799107142876,0.7111538903061216,0.6655455994897927,0.642774075255101,0.6485417410714263,0.744128635204083,0.6594149553571427,0.5105909757653055,0.5788440688775509,0.41699359056122276,0.2288116071428572,0.28095031887755084,0.42032806122448996,0.3166099170918386,0.4506054209183663,0.3886417729591827,0.21367579719387741,0.2687119260204067,0.3070691007653057,0.30963013392856986,0.2926013073979572,0.3489187499999975,0.3541871492346935,0.32335012755102177,0.34447206632652794,0.23082691326530558,0.2061689413265313,0.2173791454081595,0.2236330357142844,0.4759949617346919,0.42611132015306197,0.5313399872448983,0.6354191007653043,0.5074366390306153,0.5481507971938768,0.6004919961734689,0.5925943239795952,0.37921281887754965,0.3312521364795895,0.40552758290816016,0.40376849489795674,0.386676243622448,0.42715242346938886,0.4819248405612253,0.5168084183673489,0.4559609693877551,0.53944394132653,0.5758686543367322,0.6149562499999988,0.4894403380102048,0.5159788265306098,0.5808181122448968,0.5363422512755083,0.586247735969387,0.5260340561224499,0.3417038903061229,0.3793137117346941,0.46504129464285704,0.5204875318877562,0.3963795599489792,0.35264661989796053,0.5514959821428587,0.30228635204081655,0.14455028698979433,0.16728233418367466,2.3433534438775485,0.983067442602044,1.329868048469386,1.140891900510205
ATP5C1,0.06586259566326191,0.11950296556122453,0.05580255102040965,0.05757044005102152,0.15490280612244867,0.032114955357142705,0.08224199617346706,0.22170612244897825,0.1009153698979599,0.19361014030612012,0.3310294961734659,0.05132037627550723,0.0,-0.01790666454081702,0.03920360331632722,0.15708925382652872,0.7521076211734687,0.6976153380102037,0.8157714604591835,0.7315306441326541,0.6433589285714287,0.6181606505102035,0.9553472257653084,0.9889846619897948,0.6045402742346919,0.24139107142857164,0.3754000637755084,0.6117229272959186,0.6724963966836732,0.6223640624999991,0.8338927295918364,0.6800735012755066,0.6247347895408151,0.6431337053571422,0.6492330994897948,0.6471475446428538,0.4843095025510209,0.682889158163265,0.42270117984693734,0.2622551339285728,0.2714469706632645,0.41548408801020287,0.26761438137755,0.3401286352040813,0.37238529974489687,0.23321307397959146,0.30066482780612347,0.26831731505101786,0.34188928571428434,0.3132807716836723,0.2932544642857131,0.20244630102040695,0.2486405293367362,0.43216715561224284,0.34998919005101925,0.32599840561224447,0.27862892219387625,0.28702343750000026,0.4598041135204074,0.45901578443877433,0.4912694515306111,0.5560454400510171,0.4524754783163285,0.5730865114795893,0.5324105229591822,0.5163066007653079,0.4867329081632654,0.4407862882653042,0.40381329719387615,0.44580577168367164,0.46073852040816377,0.4370178252551007,0.44103242984693836,0.6064222576530618,0.5486263711734694,0.5899640306122436,0.6114293686224457,0.5499232142857142,0.39757605229591597,0.3452223533163252,0.4689413265306115,0.40437484056122486,0.5073506377551009,0.4266322704081631,0.3818864795918344,0.31145723852040774,0.4599973214285704,0.3857482461734687,0.3364668367346919,0.5792526466836723,0.360264508928573,0.12097675382653073,0.13824381377550843,0.20013836096938853,2.6044469706632647,0.9598015943877556,1.2899428252551015,1.4904479272959197
CPS1,0.11351390306122511,0.13134333545918508,0.056772608418370396,0.06620924744898282,0.12171036352040865,-0.006935299744897705,0.08164955357142922,0.2570605548469409,0.18993386479592012,0.1978676977040834,0.21255892857142733,0.062218558673469815,-0.01790666454081702,0.0,0.10119866071428874,0.23754993622449128,0.8396948660714294,0.8202619579081638,0.8156837053571433,0.7836444515306162,0.7929586734693874,0.7046416454081648,1.0679422831632692,1.0328172193877574,0.6586087691326536,0.31541737882653287,0.47909512117346864,0.6761070471938808,0.7418227040816348,0.7049997448979628,0.888867474489798,0.6600169961734696,0.7443642219387758,0.7594225127551031,0.7263156568877562,0.7066597895408169,0.6203826849489822,0.7460435905612268,0.552507174744898,0.366775191326532,0.30696546556122506,0.4228947704081669,0.4633797512755127,0.45717838010204304,0.31783035714285823,0.2782987563775521,0.28694113520408493,0.3472373724489799,0.42473903061224405,0.3847086415816321,0.3625979591836739,0.35682573341836665,0.39909808673469627,0.4162059630102046,0.265537372448982,0.3782309630102052,0.27570366709183425,0.3255372448979621,0.5693335459183668,0.5141952168367379,0.5510426339285726,0.5828483099489805,0.5844236607142879,0.6259143813775534,0.6444555803571461,0.5620110331632695,0.5520826530612268,0.4839219706632676,0.5197599170918377,0.5418414540816325,0.532928890306124,0.49775194515306254,0.49153529974489985,0.6917313775510223,0.5532995535714278,0.5931669005102052,0.637433801020407,0.4528417091836747,0.37826798469387946,0.46429866071428627,0.5090488839285712,0.5146698979591839,0.5930285076530613,0.5093507653061238,0.42429559948979545,0.4351663584183676,0.45455175382653223,0.5327511160714291,0.44846970663265573,0.611616454081636,0.40124394132653407,0.17967806122449126,0.07150918367347181,0.14036466836734895,2.187201403061227,0.9512310267857167,1.3157472576530633,1.30243360969388
ADAMTS20,0.08931635841836538,0.05540516581632815,0.06703443877551152,0.07625701530612439,-0.09374811862244847,-0.006748469387753531,0.11699575892856906,0.2733755102040831,0.0861050701530619,0.13962171556122627,0.24494263392857185,0.07541945153061214,0.03920360331632722,0.10119866071428874,0.0,0.22150864158163408,0.7302832589285728,0.6516847257653087,0.6779924107142872,0.6693484693877565,0.5173220663265301,0.688495663265309,0.7446103635204118,0.8311462372448997,0.36009559948979764,0.3403823341836745,0.3544350765306099,0.49412512755102256,0.4270189094387753,0.46449438775510465,0.5992839923469386,0.45833976403060994,0.4206104272959177,0.527101530612244,0.5362384247449015,0.5517231823979589,0.3587117028061222,0.4408726084183687,0.26718306760204236,0.32620733418367465,0.2953491709183691,0.23661285076530802,0.24985876913265592,0.23082458545918527,0.2711859375000021,0.19900277423469603,0.25698890306122735,0.2414288903061248,0.36396179846938637,0.18731890943877616,0.2508597895408151,0.2431547512755099,0.23508960459183825,0.17239591836734824,0.17890545280612358,0.18374748086734805,0.1798154974489794,0.1584100127551018,0.40701725127551036,0.35104298469387807,0.27108883928571537,0.44162576530612263,0.4277792410714323,0.35876839923469284,0.4054955357142873,0.3861619260204101,0.2799679209183701,0.3355478635204072,0.2489686224489791,0.3146595344387766,0.36309072066326564,0.32423252551020454,0.30384713010204223,0.396666645408164,0.412408258928572,0.41794748086734756,0.42586281887755106,0.4828097895408181,0.3445407525510209,0.42364330357142954,0.3724872767857157,0.3545051658163274,0.3968325255102041,0.41907665816326656,0.2983714923469378,0.37309225127551215,0.28586514668367613,0.33700044642857385,0.2777190369897955,0.8235610969387768,0.5072073341836756,0.3331539540816326,0.19823663903061295,0.1556030612244914,2.932486670918369,1.0416928571428592,1.571916900510205,1.4575282525510236
CIC,0.14057232142856968,-0.020377933673467297,0.11394977678571472,0.3082832908163269,0.2650344068877537,0.013835618622447754,0.020272034438772124,0.2700939732142853,0.05382353316326771,0.027372991071429098,0.2781923469387735,0.0535332270408162,0.15708925382652872,0.23754993622449128,0.22150864158163408,0.0,0.6995392219387764,0.9223094387755104,0.8589843112244893,0.8528028698979586,0.6640514668367352,0.7696078762755114,0.919228826530615,1.1488037627551009,0.22713124999999934,0.31613204719387866,0.2685504145408135,0.482360778061226,0.4439248724489797,0.4413534757653075,0.5633165178571424,0.7537582270408123,0.6307945153061212,0.5563574936224498,0.6931303252551029,0.5892338329081603,0.30262235331632503,0.2723551339285706,0.3333593431122459,0.2406507971938776,0.2716941964285695,0.29141568877551016,0.3046756696428581,0.3483664859693878,0.2509512755102037,0.14257904974489755,0.16272767857143045,0.37803485331632736,0.26449744897958816,0.2904623724489799,0.2446126275510192,0.3435357142857143,0.3410440051020398,0.28923781887754885,0.12723954081632805,0.08205813137755058,0.09429177295918123,0.16905816326530676,0.4486450892857121,0.2502817602040821,0.4464573022959186,0.4985129783163238,0.3724664540816356,0.414204049744896,0.44351087372448994,0.45739288903061315,0.2983770089285738,0.2434991390306127,0.24564802295918042,0.29355924744897877,0.2475794961734703,0.26447442602040816,0.3314780931122474,0.30520542091836766,0.2323235969387749,0.33618313137755074,0.37974534438775187,0.5427813775510195,0.34680765306122296,0.3992664540816335,0.41454792729591894,0.5212783163265318,0.5737431760204075,0.5317919961734692,0.3494149553571422,0.39776696428571334,0.3941570471938771,0.3684907844387766,0.32992187500000014,0.6656904974489812,0.7262648596938792,0.5600192920918374,0.24430041454081675,0.22850121173469518,2.43472857142857,1.3555488201530626,1.613652551020408,1.5196014030612268
POU4F1,0.7177406887755104,0.4601169961734719,0.5020493941326549,0.5455204081632647,0.4821074617346941,0.4713524234693889,0.6638857142857137,0.5476717155612256,0.39731846301020646,0.4571976084183689,0.5812919642857128,0.670582844387754,0.7521076211734687,0.8396948660714294,0.7302832589285728,0.6995392219387764,0.0,0.20399499362244988,0.24946205357142937,0.311671237244898,0.19014795918367433,0.21175905612245138,0.348197193877553,0.41101900510203926,0.5166480548469412,0.6490847895408169,0.19574221938775338,0.5009650829081664,0.28088542729591737,0.22726871811224747,0.21466926020408117,0.23808440688775256,0.34888632015306165,0.19671804846938734,0.3064861926020441,0.1459490752551016,0.40684384566326415,0.4821281887755102,0.2792292729591832,0.23295822704081814,0.3969016262755094,0.30229968112244876,0.3486518494897961,0.43375829081632844,0.374108705357143,0.36440835459183774,0.4454991709183673,0.30675165816326455,0.31354394132652885,0.253680739795918,0.38656849489795775,0.324236894132655,0.36208737244897904,0.37033431122449123,0.33250790816326514,0.4072374362244897,0.47791326530611933,0.35334371811224585,0.4653822066326523,0.279442315051023,0.35938035714285554,0.23114697066326606,0.32723638392857346,0.2122942920918387,0.4175198660714301,0.28733469387755406,0.2880297512755128,0.35951125637755155,0.17520701530611937,0.3268057397959172,0.28602286352040807,0.18007873086734705,0.2440855229591854,0.40959566326530705,0.3791888392857139,0.310984311224491,0.34280433673469446,0.3393888073979614,0.44957289540816525,0.40608482142857305,0.49793191964285555,0.4202185586734686,0.24906779336734708,0.27807755102040943,0.17290676020408213,0.28506345663265265,0.25419416454081656,0.2659857142857174,0.2579089923469393,2.0664744897959206,2.1391863520408165,1.517040784438775,1.1714734693877542,1.0893039540816343,3.6887031887755093,2.888670312500004,3.0273615433673466,3.0479166454081668
CCDC85C,0.7099452806122439,0.5698981505102036,0.5193430484693895,0.3473000000000006,0.40733861607142785,0.413066390306124,0.5862606186224468,0.29478255739796033,0.29647461734694147,0.3684225127551013,0.6411371811224491,0.792896811224491,0.6976153380102037,0.8202619579081638,0.6516847257653087,0.9223094387755104,0.20399499362244988,0.0,0.006524457908163583,0.01734301658163595,0.0928056760204079,-0.025728539540814666,0.0807939732142895,0.0185751594387753,0.5758354591836756,0.45030500637755466,0.3508030612244877,0.3161899872449023,0.22674001913265407,0.19781862244898107,0.17191760204081774,-0.004509438775510688,0.18024403698979796,0.0753273278061215,0.07482203443877644,0.02382866709183773,0.5808000000000018,0.622587468112247,0.2150448022959175,0.1522346938775545,0.4135280931122445,0.5298995854591855,0.3004361288265329,0.40567225765306425,0.4042929846938783,0.390431696428573,0.39750376275510213,0.19407031250000095,0.3356344706632637,0.2151509566326535,0.3477918367346948,0.21471179846938782,0.20258727678571553,0.2973498405612247,0.474014062500002,0.4557482780612254,0.5458412946428552,0.5413592474489786,0.18366179846938735,0.21857659438775556,0.2998755739795911,0.18667968749999986,0.2457644132653094,0.19153482142857214,0.22363070790816586,0.18484553571428997,0.4098327806122466,0.40014397321428596,0.2415522321428547,0.38445408163265427,0.3632930803571437,0.30424426020408113,0.2548651147959209,0.46486588010204066,0.5520887436224502,0.42330296556122526,0.4557167410714289,0.3290387117346931,0.3352243622448974,0.3833644132653049,0.40625369897959196,0.2667044005102053,0.0651505102040808,0.10240245535714543,0.100044164540817,0.11731023596938961,0.1845675063775527,0.1003215561224522,0.09903858418367406,2.0400134566326535,2.1828315688775515,1.5061594387755122,1.3326921237244918,1.0364554209183687,4.106185905612245,3.0296764668367384,2.9778223852040817,3.0110931122449003
PICALM,0.5504810905612221,0.5376323979591842,0.3699413584183677,0.3625154974489817,0.4164666135204058,0.4123647002551003,0.5079776785714252,0.21496680484693975,0.27124011479591914,0.35875832270408203,0.6057183035714253,0.8327138711734676,0.8157714604591835,0.8156837053571433,0.6779924107142872,0.8589843112244893,0.24946205357142937,0.006524457908163583,0.0,0.059250701530613625,0.09545867346938763,-0.02778960459183466,-0.006573341836732638,-0.0629671556122453,0.4370915816326537,0.4177267538265319,0.34360293367346806,0.12754454719387986,0.13181957908163078,0.056143494897959556,0.04491434948979389,-0.048543941326531836,0.01686578443877451,-0.010352487244897901,-0.0508655931122437,-0.018177710459184482,0.4040029974489787,0.3903592155612259,0.17071186224489665,0.09977206632653157,0.274796715561223,0.28489477040816347,0.29156881377550903,0.26736588010204265,0.17040379464285849,0.24672375637755017,0.20675988520408062,0.13316549744897976,0.13340153061224136,0.09840707908163004,0.177716709183672,0.13971010841836673,0.12751996173469315,0.17962002551020362,0.36404362244898003,0.3222575255102029,0.3753583545918353,0.2932153698979594,0.1465413584183679,0.15412334183673337,0.14952544642856935,0.017104559948979414,0.08221272321428685,0.053433131377552456,0.011364955357143103,0.011664158163268823,0.17828265306122582,0.2248688456632646,0.1398677295918347,0.17716645408163245,0.166096077806122,0.15690663265305993,0.11289779974490166,0.3214657525510223,0.2776776785714272,0.14497627551020464,0.22673536352040635,0.10532920918367239,0.16560860969387647,0.2219986607142843,0.24793013392857155,0.12356677295918495,-0.03488242984693812,0.013250765306123569,0.0036737244897953047,0.04863042091836611,0.05177519132653252,0.0338464285714295,0.10775408163265254,2.2892789540816345,2.32278769132653,1.5707686862244898,1.1840044961734684,1.1650849808673485,4.1260732780612255,3.216946651785717,3.442950382653059,3.29384923469388
LOXHD1,0.5121121492346923,0.45132751913265423,0.4029271045918392,0.3793762436224508,0.5582914221938768,0.4000066964285711,0.6355024872448976,0.37124473852041007,0.2663024234693889,0.2689503188775504,0.5984899872448981,0.9326464923469384,0.7315306441326541,0.7836444515306162,0.6693484693877565,0.8528028698979586,0.311671237244898,0.01734301658163595,0.059250701530613625,0.0,0.02395223214285913,0.07879770408163544,0.0933202168367373,0.05944827806122355,0.601291390306125,0.19860000000000078,0.2622746173469359,0.15659591836735132,0.2490568877551027,0.19030580357142846,0.1623704081632642,0.03335117984693703,0.12767809311224632,0.06219419642857282,-0.040787659438773716,-0.021163839285714303,0.4370778061224492,0.5162043367346971,0.2518897959183679,0.24849687500000073,0.289894961734694,0.309972704081634,0.28400143494898167,0.30070943877551315,0.2336551658163284,0.25071106505102136,0.2790331313775525,0.23319655612245072,0.2542419642857112,0.13443501275510172,0.20615714285714404,0.11681147959183669,0.14781039540816465,0.3509573341836738,0.32465593112245017,0.43122452168367253,0.42605816326530466,0.5061667410714286,0.23946460459183605,0.1881606505102038,0.14023463010204118,0.055898118622449644,0.23050471938775807,0.09456575255102173,0.17386320153061519,0.0851295918367363,0.32476371173469687,0.3338374043367338,0.1900550382653048,0.3190615752551036,0.2886490114795919,0.2330783163265302,0.1457772959183714,0.35973743622449206,0.39484936224489786,0.23994952168367334,0.3002648596938755,0.1496899553571449,0.16478966836734976,0.2511484693877559,0.17640806760203986,0.17206970663265508,-0.001870121173469741,0.04276619897959222,0.1030454081632648,0.09885366709183785,0.06999531250000146,0.03326029974490119,0.034127327806123375,2.3581537627551032,2.103421875000002,1.48747786989796,1.1858324298469416,1.109183227040818,4.130041836734694,3.1304933354591853,3.24123769132653,3.3544271683673497
RUNX1T1,0.4584951211734687,0.40526674107142746,0.39934445153061127,0.3687560905612237,0.43129626913265184,0.3414615433673447,0.5223792091836721,0.34165427295918427,0.1986807079081636,0.26633954081632716,0.4437010841836724,0.7179825892857146,0.6433589285714287,0.7929586734693874,0.5173220663265301,0.6640514668367352,0.19014795918367433,0.0928056760204079,0.09545867346938763,0.02395223214285913,0.0,0.07439786352041011,0.09176412627551223,0.09845781249999774,0.4514618622448978,0.3036376594387775,0.07232008928571254,0.18436170280612352,0.15007579719387643,0.07944815051020271,0.04168619260203954,0.07812165178571107,0.07613606505102055,-0.04384783163265382,0.04259843749999881,-0.06390742984693887,0.3053529655612248,0.35922793367346983,0.16566495535714054,0.1261376594387773,0.20834980867346786,0.24995880102041035,0.18074221938775636,0.2505127232142872,0.22078813775510042,0.15378153698979524,0.2868567283163248,0.17410609056122262,0.17523743622448684,0.08712267219387648,0.11327917729591697,0.11475382653060962,0.08037930484693767,0.3009778061224466,0.2519139030612241,0.2731559311224494,0.3520598852040777,0.365395025510205,0.16337257653061243,0.1230451849489782,0.13081135204081562,0.03442484056122197,0.13013925382653113,0.06373778698979393,0.10222898596938812,0.11088756377551157,0.16017480867346912,0.2942391262755084,0.09263488520407748,0.21913204719387736,0.17097885841836735,0.18845660076530457,0.11291339285714308,0.2342204081632655,0.3114635841836719,0.17820436862244726,0.284054081632652,0.24840573979591696,0.2017867028061211,0.27277206632652806,0.27272072704081474,0.15539017857142845,-0.03109339923469534,0.013861670918368318,0.056879942602039435,0.030280389030613364,0.04333609693877527,-0.010730165816326576,0.005080612244896088,2.172267984693878,2.010622034438777,1.473535841836732,1.0792404017857145,0.9640036989795924,4.020065433673468,2.922073182397961,3.077473788265305,3.150735140306125
YAP1,0.5772624681122434,0.5244887755102052,0.4335164859693901,0.3616359375000009,0.46459017857142726,0.3285226403061223,0.49632468112244865,0.2810950573979607,0.19796367984694285,0.28581313775510075,0.5835793686224484,0.673076498724491,0.6181606505102035,0.7046416454081648,0.688495663265309,0.7696078762755114,0.21175905612245138,-0.025728539540814666,-0.02778960459183466,0.07879770408163544,0.07439786352041011,0.0,0.10348616071428829,0.070651721938777,0.5250948341836761,0.322580006377553,0.2020718112244868,0.18977904974490123,0.2453103316326537,0.11162643494898106,0.12616916454081561,0.0657327487244892,0.15993153698979512,0.004366390306124401,0.04465484693877819,0.008172417091834916,0.4794859374999998,0.4765468431122457,0.25654480229592025,0.037667506377554005,0.2772124681122463,0.38048396045918587,0.2883126913265315,0.33338319515306303,0.2952054846938772,0.26065825892857397,0.222869387755102,0.12787031250000247,0.16360634566326304,0.1445306441326526,0.18932933673469599,0.09957586096938797,0.14149977678571624,0.3545264030612252,0.368765625,0.3588748405612243,0.41205535714285446,0.4359139349489798,0.10051492346938673,0.105204719387757,0.3005630739795926,0.101204687500001,0.14587847576530777,0.16744732142857188,0.1598119579081665,0.13580803571428923,0.2747109056122472,0.2964564732142865,0.20296004464285744,0.3095165816326535,0.21328683035714313,0.24097238520408304,0.18482448979592014,0.36723931760204387,0.39623405612245044,0.30250609056122535,0.36941986607142674,0.18724496173469518,0.18533529974489937,0.20443628826530613,0.2919990114795912,0.2129512755102052,0.015719260204082985,-0.011489732142857534,0.03639885204081672,-0.05026007653061093,0.06404094387755244,0.04951218112245215,0.02187608418367404,1.9988197066326556,2.1283003188775513,1.4674781887755124,1.1056030612244925,1.0869976084183683,3.7565640306122443,3.1152811543367367,3.1900598852040822,3.1673556122449007
TP53,0.6073959183673487,0.5553019132653105,0.5049155612244931,0.5174928252551059,0.5125439413265322,0.5545764030612279,0.5831050063775525,0.33309257015306315,0.30018463010204677,0.36319346301020516,0.7805409438775524,0.9608943239795931,0.9553472257653084,1.0679422831632692,0.7446103635204118,0.919228826530615,0.348197193877553,0.0807939732142895,-0.006573341836732638,0.0933202168367373,0.09176412627551223,0.10348616071428829,0.0,-0.018866390306120806,0.3142689094387787,0.439099394132656,0.4468661989795919,0.034870312500004275,0.05246565688775817,0.01030051020408429,-0.005652072704078748,-0.04069317602040634,-0.05713032525510009,-0.056165784438773514,-0.010944515306118063,0.03406680484693858,0.3332865752551051,0.19017248086735172,0.08957044005102155,0.1946306441326584,0.3679427933673498,0.29505491071428835,0.2319820790816376,0.2143822704081657,0.21654987244898116,0.20116514668367458,0.19139190051020805,0.16511626275510594,0.19354917091836654,0.07035471938775828,0.2226393494897998,0.145467123724492,0.13309260204081852,0.15579266581633,0.3854600127551038,0.23257079081632703,0.38824974489796027,0.37057238520408475,0.15227337372449234,0.08111629464285919,0.07757464923469648,0.00933032525510491,0.031513488520412025,-0.0034379783163256405,0.00448447066326807,-0.02099757653060763,0.1554146683673494,0.1298852359693896,0.08398411989796095,0.10155940688775722,0.1327968431122457,0.12363864795918644,0.06910169005102418,0.15968058035714705,0.16892844387755446,0.12542391581632728,0.10922519132653008,0.22997216198979764,0.16771562500000137,0.23379630102041027,0.1724152742346945,0.1523144132653087,-0.017439477040815277,0.06570465561224736,-0.014283322704077506,0.14484681122449317,0.13756501913265495,0.026787818877552994,0.08742203443877905,2.4744109693877565,2.5299493941326574,1.8385116390306155,1.3529958864795955,1.3015404336734715,4.376211543367351,3.5531036670918397,3.8227136479591852,3.5789625000000047
DDIT4,0.7197864795918338,0.7253721619897977,0.5417998724489816,0.5232505739795918,0.5851923150510174,0.5743263392857152,0.7214893176020389,0.3352596938775516,0.4558064413265335,0.4660262117346914,0.7775158801020403,1.0762661352040794,0.9889846619897948,1.0328172193877574,0.8311462372448997,1.1488037627551009,0.41101900510203926,0.0185751594387753,-0.0629671556122453,0.05944827806122355,0.09845781249999774,0.070651721938777,-0.018866390306120806,0.0,0.6303000956632658,0.4800524553571428,0.5381942602040777,0.17522337372449037,0.20391246811224484,0.16657857142857324,0.09219005102040612,-0.03580417729592256,0.06116961096938667,0.05101383928571224,-0.009086766581633654,0.04125267857142845,0.5991927614795909,0.556472417091836,0.2818672512755107,0.27493526785714373,0.4154646045918362,0.4455923469387759,0.45188045280612243,0.44212595663265297,0.31474824617346897,0.32938695790816475,0.3231699617346937,0.31463026147959106,0.28217879464285467,0.24191715561224392,0.32068616071428657,0.25979987244897984,0.2542675382653048,0.3509519770408147,0.4919818239795912,0.5161051020408145,0.5381746811224453,0.5535645089285719,0.1925545599489773,0.21054591836734815,0.2523777104591822,0.08589901147959011,0.19857748724490065,0.12335883290816341,0.09578596938775696,0.0726992346938804,0.34677085459183665,0.41499142219387686,0.2830715561224473,0.3287046556122455,0.3303452168367347,0.29876983418367153,0.2196719387755106,0.4554508290816326,0.43059713010203815,0.2885363520408166,0.3460595025510198,0.20883616071428435,0.2386999362244886,0.39924936224489826,0.31210271045918425,0.15689872448979436,0.004832334183674902,0.05781240433673496,0.10314942602040666,0.12108580994898155,0.1339258928571443,0.11273775510204231,0.21977353316326642,2.618501530612246,2.586097767857142,1.829085012755101,1.4454926977040827,1.3229575573979595,4.458805229591837,3.56705360331633,3.8312510841836733,3.681037436224493
